project_id,id,title,doi,handle,url,published_date,thumb,defined_type,defined_type_name,group_id,url_private_api,url_public_api,url_private_html,url_public_html,timeline,resource_title,resource_doi,views,downloads,shares,license,categories,tags,funders,count_references,count_files
137397,19614075,"Valencia, Spain—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614075.v1,,https://api.figshare.com/v2/articles/19614075,2022-05-06T02:20:31Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34976038/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614075,https://api.figshare.com/v2/articles/19614075,https://figshare.com/account/articles/19614075,https://rmit.figshare.com/articles/report/Valencia_Spain_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614075,"{'posted': '2022-05-06T02:20:31', 'firstOnline': '2022-04-28T07:38:33'}",,,48,60,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614075, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614075, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614075, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614075, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614075, 'funder_name': None}]",3,4
137397,19586767,"Odense, Denmark—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19586767.v1,,https://api.figshare.com/v2/articles/19586767,2022-05-06T13:11:16Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/35026702/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19586767,https://api.figshare.com/v2/articles/19586767,https://figshare.com/account/articles/19586767,https://rmit.figshare.com/articles/report/Odense_Denmark_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19586767,"{'posted': '2022-05-06T13:11:16', 'firstOnline': '2022-04-28T07:38:34'}",,,52,38,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban policy.', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19586767, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19586767, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19586767, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19586767, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19586767, 'funder_name': None}]",2,3
137397,19614027,"Bern, Switzerland—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614027.v1,,https://api.figshare.com/v2/articles/19614027,2022-05-06T02:20:28Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34975963/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614027,https://api.figshare.com/v2/articles/19614027,https://figshare.com/account/articles/19614027,https://rmit.figshare.com/articles/report/Bern_Switzerland_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614027,"{'posted': '2022-05-06T02:20:28', 'firstOnline': '2022-04-28T07:38:36'}",,,49,39,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614027, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614027, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614027, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614027, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614027, 'funder_name': None}]",3,3
137397,19614009,"Adelaide, Australia—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614009.v1,,https://api.figshare.com/v2/articles/19614009,2022-05-06T02:20:27Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34976113/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614009,https://api.figshare.com/v2/articles/19614009,https://figshare.com/account/articles/19614009,https://rmit.figshare.com/articles/report/Adelaide_Australia_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614009,"{'posted': '2022-05-06T02:20:27', 'firstOnline': '2022-04-28T07:38:35'}",,,53,29,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614009, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614009, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614009, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614009, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614009, 'funder_name': None}]",3,2
137397,19614036,"Ghent, Belgium—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614036.v1,,https://api.figshare.com/v2/articles/19614036,2022-05-06T02:20:28Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34975933/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614036,https://api.figshare.com/v2/articles/19614036,https://figshare.com/account/articles/19614036,https://rmit.figshare.com/articles/report/Ghent_Belgium_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614036,"{'posted': '2022-05-06T02:20:28', 'firstOnline': '2022-04-28T07:38:37'}",,,46,34,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614036, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614036, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614036, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614036, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614036, 'funder_name': None}]",3,3
137397,19614066,"São Paulo, Brazil—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614066.v1,,https://api.figshare.com/v2/articles/19614066,2022-05-06T02:20:30Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34976047/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614066,https://api.figshare.com/v2/articles/19614066,https://figshare.com/account/articles/19614066,https://rmit.figshare.com/articles/report/S_o_Paulo_Brazil_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614066,"{'posted': '2022-05-06T02:20:30', 'firstOnline': '2022-04-28T07:38:34'}",,,42,41,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614066, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614066, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614066, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614066, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614066, 'funder_name': None}]",3,3
137397,19614063,"Phoenix, USA—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614063.v1,,https://api.figshare.com/v2/articles/19614063,2022-05-06T02:20:30Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34975306/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614063,https://api.figshare.com/v2/articles/19614063,https://figshare.com/account/articles/19614063,https://rmit.figshare.com/articles/report/Phoenix_USA_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614063,"{'posted': '2022-05-06T02:20:30', 'firstOnline': '2022-04-28T07:38:34'}",,,46,33,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614063, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614063, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614063, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614063, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614063, 'funder_name': None}]",3,2
137397,19614072,"Sydney, Australia—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614072.v1,,https://api.figshare.com/v2/articles/19614072,2022-05-06T02:20:31Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34974877/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614072,https://api.figshare.com/v2/articles/19614072,https://figshare.com/account/articles/19614072,https://rmit.figshare.com/articles/report/Sydney_Australia_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614072,"{'posted': '2022-05-06T02:20:31', 'firstOnline': '2022-04-28T07:38:34'}",,,46,31,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614072, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614072, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614072, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614072, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614072, 'funder_name': None}]",3,2
137397,19614051,"Lisbon, Portugal—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614051.v1,,https://api.figshare.com/v2/articles/19614051,2022-05-06T02:20:29Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34976050/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614051,https://api.figshare.com/v2/articles/19614051,https://figshare.com/account/articles/19614051,https://rmit.figshare.com/articles/report/Lisbon_Portugal_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614051,"{'posted': '2022-05-06T02:20:29', 'firstOnline': '2022-04-28T07:38:38'}",,,63,44,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614051, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614051, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614051, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614051, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614051, 'funder_name': None}]",3,3
137397,19614060,"Olomouc, Czechia—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614060.v1,,https://api.figshare.com/v2/articles/19614060,2022-05-06T02:20:30Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34975336/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614060,https://api.figshare.com/v2/articles/19614060,https://figshare.com/account/articles/19614060,https://rmit.figshare.com/articles/report/Olomouc_Czechia_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614060,"{'posted': '2022-05-06T02:20:30', 'firstOnline': '2022-04-28T07:38:34'}",,,40,43,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614060, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614060, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614060, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614060, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614060, 'funder_name': None}]",3,3
140735,19976126,Bangkok Liveability - Release 1.2,10.25439/rmt.19976126.v1,,https://api.figshare.com/v2/articles/19976126,2022-06-03T07:42:26Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/35571611/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19976126,https://api.figshare.com/v2/articles/19976126,https://figshare.com/account/articles/19976126,https://rmit.figshare.com/articles/report/Bangkok_Liveability_-_Release_1_2/19976126,"{'posted': '2022-06-03T07:42:26', 'firstOnline': '2022-06-03T07:42:26'}",,,44,6,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban informatics', 'Urban planning and health', 'Urban analysis and development', 'Strategic, metropolitan and regional planning', 'Geoscience data visualisation']","['Liveability', 'Bangkok', 'spatial indicators', 'software']","[{'id': 19976126, 'funder_name': None}]",3,1
137397,19614024,"Belfast, Northern Ireland—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614024.v1,,https://api.figshare.com/v2/articles/19614024,2022-05-06T02:20:28Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34975969/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614024,https://api.figshare.com/v2/articles/19614024,https://figshare.com/account/articles/19614024,https://rmit.figshare.com/articles/report/Belfast_Northern_Ireland_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614024,"{'posted': '2022-05-06T02:20:28', 'firstOnline': '2022-04-28T07:38:36'}",,,64,31,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614024, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614024, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614024, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614024, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614024, 'funder_name': None}]",3,2
137397,19614045,"Hanoi, Vietnam—Healthy and Sustainable City Indicators Report: Comparisons with 25 cities internationally",10.25439/rmt.19614045.v1,,https://api.figshare.com/v2/articles/19614045,2022-05-06T02:20:29Z,https://s3-eu-west-1.amazonaws.com/ppreviews-rmit-0039450820/34976083/thumb.png,18,report,26312,https://api.figshare.com/v2/account/articles/19614045,https://api.figshare.com/v2/articles/19614045,https://figshare.com/account/articles/19614045,https://rmit.figshare.com/articles/report/Hanoi_Vietnam_Healthy_and_Sustainable_City_Indicators_Report_Comparisons_with_25_cities_internationally/19614045,"{'posted': '2022-05-06T02:20:29', 'firstOnline': '2022-04-28T07:38:37'}",,,63,39,0,CC BY-NC-SA 4.0,"['Land use and environmental planning', 'Urban analysis and development', 'Urban and regional planning not elsewhere classified', 'Urban planning and health', 'Social determinants of health', 'Community planning', 'Strategic, metropolitan and regional planning', 'Social epidemiology', 'Environmental epidemiology', 'Geospatial information systems and geospatial data modelling', 'Urban policy']","['Built Environment and Design not elsewhere classified', 'Urban Analysis and Development', 'Urban Policy', 'Urban Design', 'Epidemiology', 'Human Geography not elsewhere classified']","[{'id': 19614045, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614045, 'funder_name': 'National Health and Medical Research Council'}, {'id': 19614045, 'funder_name': 'National Institute of Diabetes and Digestive and Kidney Diseases'}, {'id': 19614045, 'funder_name': 'National Center for Chronic Disease Prevention and Health Promotion'}, {'id': 19614045, 'funder_name': None}]",3,3
,12326300,Scoping review of equity in the health needs and service coverage of older people,10.15131/shef.data.12326300.v1,,https://api.figshare.com/v2/articles/12326300,2020-05-19T11:24:49Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/22727537/thumb.png,18,report,29195,https://api.figshare.com/v2/account/articles/12326300,https://api.figshare.com/v2/articles/12326300,https://figshare.com/account/articles/12326300,https://figshare.shef.ac.uk/articles/report/Scoping_review_of_equity_in_the_health_needs_and_service_coverage_of_older_people/12326300,"{'posted': '2020-05-19T11:24:49', 'firstOnline': '2020-05-19T11:24:49'}",,,721,220,1,CC BY 4.0,"['Health care administration', 'Health and community services', 'Public policy']","['Protocol', 'Scoping review', 'Equity', 'Older people', 'Service coverage', 'Health', 'Health Care', 'Health and Community Services', 'Public Policy']","[{'id': 12326300, 'funder_name': None}]",0,1
,5630977,The Australia-Indonesia Centre Research Report 2016,10.4225/03/5a178ff171cb5,,https://api.figshare.com/v2/articles/5630977,2017-12-06T01:09:15Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/9804634/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/5630977,https://api.figshare.com/v2/articles/5630977,https://figshare.com/account/articles/5630977,https://bridges.monash.edu/articles/report/Australia-Indonesia_Centre_Research_Report_2016/5630977,"{'posted': '2017-12-06T01:09:15', 'firstOnline': '2017-11-24T03:18:13'}",,,612,244,0,CC BY-NC-SA 4.0,"['Health policy', 'Health promotion', 'Health economics', 'Health care administration', 'Aboriginal and Torres Strait Islander health and wellbeing not elsewhere classified', 'Health and community services', 'Infrastructure engineering and asset management', 'International relations', 'International economics', 'Energy generation, conversion and storage (excl. chemical and electrical)', 'Electrical engineering not elsewhere classified', 'Electrical energy generation (incl. renewables, excl. photovoltaics)', 'Public policy', 'Social policy', 'Environment policy', 'Science, technology and engineering curriculum and pedagogy', 'Research, science and technology policy', 'Water resources engineering', 'Groundwater quality processes and contaminated land assessment', 'Surface water quality processes and contaminated sediment assessment', 'Water treatment processes', 'Wastewater treatment processes', 'Food packaging, preservation and processing', 'Food nutritional balance', 'Food safety, traceability, certification and authenticity', 'Packaging, storage and transportation (excl. food and agricultural products)', 'Agriculture, land and farm management not elsewhere classified']","['Research', 'report', 'health', 'food', 'agriculture', 'policy', 'energy', 'infrastructure', 'australia', 'indonesia', 'water', 'urban', 'renewable', 'systems', 'Health Policy', 'Health Promotion', 'Health Economics', 'Health Care', 'Aboriginal and Torres Strait Islander Health', 'Health and Community Services', 'Infrastructure Engineering and Asset Management', 'International Relations', 'International Economics and International Finance', 'Energy Generation, Conversion and Storage Engineering', 'Power and Energy Systems Engineering (excl. Renewable Power)', 'Renewable Power and Energy Systems Engineering (excl. Solar Cells)', 'Public Policy', 'Social Policy', 'Environment Policy', 'Science Policy', 'Research, Science and Technology Policy', 'Water Quality Engineering', 'Water Treatment Processes', 'Water Resources Engineering', 'Wastewater Treatment Processes', 'Food Processing', 'Food Nutritional Balance', 'Food Packaging, Preservation and Safety', 'Packaging, Storage and Transportation (excl. Food and Agricultural Products)', 'Agriculture, Land and Farm Management not elsewhere classified']","[{'id': 5630977, 'funder_name': None}]",1,1
,12831023,Pop-Up project three page summary for policy makers and service providers,10.26180/5f3debbf5ca6e,,https://api.figshare.com/v2/articles/12831023,2020-08-20T03:19:51Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/24355643/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/12831023,https://api.figshare.com/v2/articles/12831023,https://figshare.com/account/articles/12831023,https://bridges.monash.edu/articles/report/Pop-Up_project_three_page_summary_for_policy_makers_and_service_providers/12831023,"{'posted': '2020-08-20T03:19:51', 'firstOnline': '2020-08-20T03:19:51'}",Pop-Up project three page summary for policy makers and service providers,10.26180/5f3debbf5ca6e,442,54,0,CC BY 4.0,"['Health and community services', 'Health care administration', 'Primary health care']","['Health services research', 'Health and Community Services', 'Health Care', 'Primary Health Care']",[],0,1
,6444467,Seruan untuk Kebijakan Pengaturan Tempat Penjualan Rokok di Indonesia (Hasil Penelitian dan Rekomendasi Kebijakan),10.4225/03/5b163171d11f8,,https://api.figshare.com/v2/articles/6444467,2018-06-05T06:45:02Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/11850794/thumb.png,18,report,6461,https://api.figshare.com/v2/account/articles/6444467,https://api.figshare.com/v2/articles/6444467,https://figshare.com/account/articles/6444467,https://bridges.monash.edu/articles/report/Seruan_untuk_Kebijakan_Pengaturan_Tempat_Penjualan_Rokok_di_Indonesia_Hasil_Penelitian_dan_Rekomendasi_Kebijakan_/6444467,"{'posted': '2018-06-05T06:45:02', 'firstOnline': '2018-06-05T06:45:04'}",,,952,269,5,CC BY-NC-ND 4.0,"['Health care administration', 'Health policy', 'Health economics', 'Primary health care', 'Health and community services', 'Health surveillance', 'Medicine, nursing and health curriculum and pedagogy', 'Health promotion', 'Community child health', 'Occupational and workplace health and safety']","['Health', 'Tobacco', 'Smoking', 'Denpasar, Bali', 'Policy', 'research', 'results', 'kesehatan', 'rokok', 'tembakau', 'penelitian', 'kebijakan', 'dilarang merokok', 'Health Care Administration', 'Health Policy', 'Health Economics', 'Primary Health Care', 'Health and Community Services', 'Health Information Systems (incl. Surveillance)', 'Medicine, Nursing and Health Curriculum and Pedagogy', 'Health Promotion', 'Health Care', 'Community Child Health', 'Environmental and Occupational Health and Safety']","[{'id': 6444467, 'funder_name': None}]",1,1
76464,11912070,Original Protocol,10.26180/5e68ba1913111,,https://api.figshare.com/v2/articles/11912070,2020-03-11T10:14:47Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/21845901/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/11912070,https://api.figshare.com/v2/articles/11912070,https://figshare.com/account/articles/11912070,https://bridges.monash.edu/articles/report/Original_Protocol/11912070,"{'posted': '2020-03-11T10:14:47', 'firstOnline': '2020-03-11T10:14:47'}",,,445,67,0,CC BY 4.0,"['Epidemiology not elsewhere classified', 'Health care administration', 'Health and community services', 'Primary health care']","['Primary Care Clinics', 'Epidemiology', 'Health Care', 'Health Care Administration', 'Health and Community Services', 'Primary Health Care']",[],0,1
,12830999,Pop-Up project one page summary for policy makers and service providers,10.26180/5f3de6bbefbec,,https://api.figshare.com/v2/articles/12830999,2020-08-20T03:21:09Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/24355640/thumb.png,18,report,1467,https://api.figshare.com/v2/account/articles/12830999,https://api.figshare.com/v2/articles/12830999,https://figshare.com/account/articles/12830999,https://bridges.monash.edu/articles/report/Pop-Up_project_one_page_summary/12830999,"{'posted': '2020-08-20T03:21:09', 'firstOnline': '2020-08-20T03:00:10'}",Pop-Up project one page summary for policy makers and service providers,10.26180/5f3de6bbefbec,341,91,0,CC BY 4.0,"['Health care administration', 'Health and community services', 'Primary health care']","['Health Service Research', 'Health Care', 'Health and Community Services', 'Primary Health Care']",[],0,1
,13686208,Increasing influenza vaccination of healthcare workers research briefing,10.15131/shef.data.13686208.v1,,https://api.figshare.com/v2/articles/13686208,2021-02-02T21:10:27Z,https://s3-eu-west-1.amazonaws.com/ppreviews-sheffield-8491325135/26274538/thumb.png,18,report,29180,https://api.figshare.com/v2/account/articles/13686208,https://api.figshare.com/v2/articles/13686208,https://figshare.com/account/articles/13686208,https://figshare.shef.ac.uk/articles/report/Increasing_influenza_vaccination_of_healthcare_workers_research_briefing/13686208,"{'posted': '2021-02-02T21:10:27', 'firstOnline': '2021-02-02T21:10:27'}",,,427,205,13,CC BY 4.0,"['Occupational and workplace health and safety', 'Health and community services', 'Health care administration']","['Vaccination uptake', 'Rapid review', 'healthcare worker', 'pandemic season', 'Environmental and Occupational Health and Safety', 'Health and Community Services', 'Health Care', 'Health Care Administration']","[{'id': 13686208, 'funder_name': None}]",0,1
,7591757,PAIR - Partnership for Australia-Indonesia Research,10.26180/5c47fd2126e8b,,https://api.figshare.com/v2/articles/7591757,2019-01-23T05:35:27Z,https://s3-eu-west-1.amazonaws.com/ppreviews-monash-79845438/14096849/thumb.png,18,report,6461,https://api.figshare.com/v2/account/articles/7591757,https://api.figshare.com/v2/articles/7591757,https://figshare.com/account/articles/7591757,https://bridges.monash.edu/articles/report/PAIR_-_Partnership_for_Australia-Indonesia_Research/7591757,"{'posted': '2019-01-23T05:35:27', 'firstOnline': '2019-01-23T05:35:27'}",,,570,280,0,CC BY-NC-ND 4.0,"['Other engineering not elsewhere classified', 'Health and community services', 'Environment policy', 'Public policy', 'Social change', 'Health policy']","['PAIR', 'Partnership for Australia-Indonesia Research', 'South Sulawesi', 'place-based', 'demand-driven', 'interdisciplinary', 'research', 'bilateral', 'Technology not elsewhere classified', 'Engineering not elsewhere classified', 'Health and Community Services', 'Environment Policy', 'Public Policy', 'Social Change', 'Health Policy']","[{'id': 7591757, 'funder_name': None}]",0,1
