,project_id,id,title,doi,handle,url,published_date,thumb,defined_type,defined_type_name,group_id,url_private_api,url_public_api,url_private_html,url_public_html,timeline,resource_title,resource_doi_x,description,is_embargoed,funding_list,is_metadata_record,resource_doi_y,count_categories,count_references,count_tags
451,,20131736,Data underlying the publication: A realistic arteriovenous dialysis graft model for hemodynamic simulations,10.4121/20131736.v1,,https://api.figshare.com/v2/articles/20131736,2022-06-24T16:42:45Z,,3,dataset,28589,https://api.figshare.com/v2/account/articles/20131736,https://api.figshare.com/v2/articles/20131736,https://figshare.com/account/articles/20131736,https://data.4tu.nl/articles/dataset/Data_underlying_the_publication_A_realistic_arteriovenous_dialysis_graft_model_for_hemodynamic_simulations/20131736,"{'posted': '2022-06-24T16:42:45', 'firstOnline': '2022-06-24T16:42:45'}",,,"<p>This repository contains processed CFD data required to recreate figures 2 and 3 of the publication: A realistic arteriovenous dialysis graft model for hemodynamic simulations. All data is stored in XDMF/H5 format and can be visualized using scientific visualization software such as paraview (<sub><a href=""https://www.paraview.org/"" target=""_blank"">https://www.paraview.org/</a></sub>). The 3D geometries used for this study can be extracted from the result files.</p>
<p><br></p>
<p>The data is structured as follows:</p>
<p><br></p>
<p>* Simulation: Simulation results root folder</p>
<p>    </p>
<p>    * Realistic: contains all CFD results of the realistic geometry</p>
<p>        </p>
<p>        * flow_metrics: contains all time-averaged derived cfd metrics</p>
<p><br></p>
<p>            3D representations of the wall shear derived metrics are stored in the files below. For the paper only ""OSI"", ""WSS_MAX"" and ""TAWSS"" are used. Other included metrics include the minimal WSS (""WSS_MIN"") and the relative residence time (""RRT"")</p>
<p>            * pt01iBlock_wss_metrics.xdmf/h5: (corresponding to the ZF-DB boundary condition in the manuscript)</p>
<p>            * pt01iZCRCZ_wss_metrics.xdmf/h5: (corresponding to the AVCE-DB boundary condition in the manuscript)</p>
<p>            * pt01iZCRCZR_wss_metrics.xdmf/h5: (corresponding to the AVCE-DB boundary condition in the manuscript)</p>
<p><br></p>
<p>            3D representations of turbulence metrics are stored in the files below. Root-mean-square magnitude of high frequency velocity perturbations are quantified using the data field ""TSI""</p>
<p>            * turbulenceBlock.xdmf/h5 (corresponding to the ZF-DB boundary condition in the manuscript)</p>
<p>            * turbulenceZCRCZ.xdmf/h5 (corresponding to the AVCE-DB boundary condition in the manuscript)</p>
<p>            * turbulenceZCRCZR.xdmf/h5 (corresponding to the AVCE-DB boundary condition in the manuscript)</p>
<p><br></p>
<p>    * Idealized: contains all CFD results of the idealized geometry. Same folder structure as Realistic</p>
<p><br></p>
<p><br></p>
<p><br></p>",False,"[{'id': 21673697, 'title': 'Chemelot InSciTe, grant number BM1.01', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}, {'id': 21673700, 'title': 'SURF Cooperative, grant number: muc16272', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,1,0,4
452,,20080097,LocScale test data,10.4121/20080097.v1,,https://api.figshare.com/v2/articles/20080097,2022-06-24T12:43:44Z,,3,dataset,28586,https://api.figshare.com/v2/account/articles/20080097,https://api.figshare.com/v2/articles/20080097,https://figshare.com/account/articles/20080097,https://data.4tu.nl/articles/dataset/LocScale_test_data/20080097,"{'posted': '2022-06-24T12:43:44', 'firstOnline': '2022-06-24T12:43:44'}",,,"<p>Test data for the unit tests of the cryo-EM map sharpening software <a href=""https://gitlab.tudelft.nl/aj-lab/locscale/"" target=""_blank"">LocScale</a>.</p>",False,"[{'id': 17328257, 'title': 'PHAGOSCOPY: Dissecting cell-autonomous immunity with  ex vivo electron cryo-microscopy', 'grant_code': '852880', 'funder_name': 'European Research Council', 'is_user_defined': 0, 'url': 'https://app.dimensions.ai/details/grant/grant.8710118'}]",False,,2,0,3
453,,20101901,SeismicDataNeNet,10.4121/20101901.v1,,https://api.figshare.com/v2/articles/20101901,2022-06-24T06:55:11Z,,3,dataset,28598,https://api.figshare.com/v2/account/articles/20101901,https://api.figshare.com/v2/articles/20101901,https://figshare.com/account/articles/20101901,https://data.4tu.nl/articles/dataset/SeismicDataNeNet/20101901,"{'posted': '2022-06-24T06:55:11', 'firstOnline': '2022-06-24T06:55:11'}",,,"<p>In this DATASET we replicate seismological broadband data from <em>IRIS Web Services</em> (<sub><a href=""https://service.iris.edu/"" target=""_blank""><u>https://service.iris.edu/</u></a></sub>) <em>including the IU network. </em> This is the data used for training and testing of the neural network for the paper ""Temporal earthquake forecasting"".</p>
<p><br></p>
<p>We provide both originally downloaded data and the version that has been processed (normlaised, standardised) and classified before being used as input for the network.</p>
<p><br></p>
<p>Original input files are mseed (miniseed)are named TESTxx.mseed (xx is number):</p>
<p><br></p>
<p>    -All files contain information on time interval, the recording station and data parameters in the mseed hearder.</p>
<p>     -Events used for training are TESTxx.mseed where xx=(7, 8, 3, 4, 5, 6, 9, 10, 11, 16, 17, 20, 21, 22, 24, 25, 27, 28, 31,  33, 34, 35, 37, 38)</p>
<p>     -Events used for testing are TESTyy.msedd where yy=(12,  13, 14, 15, 29, 30, 39)  </p>
<p><br></p>
<p>The standardized, normalized and classified data are in files normpre.p and normnoise.p, containing widows classified as precursor and noise, respectively, for the network training. These files are in format pickle, and are used as input for the network</p>
<p>     -File normnoise.p contains the formatted data from all windows classified as noise in all events (first 1000 s of 10 hours file).</p>
<p>      -File normpre.p contains the formatted data from all windows classified as precursor in all events (last 1000 s of 10 hours file). </p>",False,[],False,,1,0,4
454,,20005565,Supplementary data for the paper ‘Stopping by looking: A driver-pedestrian interaction study in a coupled simulator using head-mounted displays with eye-tracking',10.4121/20005565.v1,,https://api.figshare.com/v2/articles/20005565,2022-06-23T08:45:50Z,,3,dataset,28586,https://api.figshare.com/v2/account/articles/20005565,https://api.figshare.com/v2/articles/20005565,https://figshare.com/account/articles/20005565,https://data.4tu.nl/articles/dataset/Supplementary_data_for_the_paper_Stopping_by_looking_A_driver-pedestrian_interaction_study_in_a_coupled_simulator_using_head-mounted_displays_with_eye-tracking_/20005565,"{'posted': '2022-06-23T08:45:50', 'firstOnline': '2022-06-23T08:45:50'}",Stopping by looking: A driver-pedestrian interaction study in a coupled simulator using head-mounted displays with eye-tracking,10.1016/j.apergo.2022.103825,"<p> Automated vehicles (AVs) can perform low-level control tasks but are not always capable of proper decision-making. This paper presents a concept of eye-based maneuver control for AV-pedestrian interaction. Previously, it was unknown whether the AV should conduct a stopping maneuver when the driver looks at the pedestrian or looks away from the pedestrian. A two-agent experiment was conducted using two head-mounted displays with integrated eye-tracking. Seventeen pairs of participants (pedestrian and driver) each interacted in a road crossing scenario. The pedestrians’ task was to hold a button when they felt safe to cross the road, and the drivers’ task was to direct their gaze according to instructions. Participants completed three 16-trial blocks: (1) Baseline, in which the AV was pre-programmed to yield or not yield, (2) Look to Yield (LTY) in which the AV yielded when the driver looked at the pedestrian, and (3) Look Away to Yield (LATY) in which the AV yielded when the driver did not look at the pedestrian. The driver’s eye movements in the LTY and LATY conditions were visualized using a virtual light beam. A performance score was computed based on whether the pedestrian held the button when the AV yielded and released the button when the AV did not yield. Furthermore, the pedestrians’ and drivers’ acceptance of the mappings was measured through a questionnaire. The results showed that the LTY and LATY mappings yielded better crossing performance than Baseline. Furthermore, the LTY condition was best accepted by drivers and pedestrians. Eye-tracking analyses indicated that the LTY and LATY mappings attracted the pedestrian’s attention, but pedestrians adequately distributed their attention between the AV and a second vehicle approaching from the other direction. In conclusion, LTY control may be a promising means of AV control at intersections before full automation is technologically feasible. </p>",False,"[{'id': 19682240, 'title': 'This research is supported by grant 016.Vidi.178.047 (“How should automated vehicles communicate with other road users?”), which is financed by the Netherlands Organisation for Scientific Research (NWO).', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,10.1016/j.apergo.2022.103825,2,0,5
455,,19519210,EDoM measurement campaign: data from bottom mounts,10.4121/19519210.v1,,https://api.figshare.com/v2/articles/19519210,2022-06-22T06:52:59Z,https://s3-eu-west-1.amazonaws.com/ppreviews-4tu-9880204261/34695568/thumb.png,3,dataset,34907,https://api.figshare.com/v2/account/articles/19519210,https://api.figshare.com/v2/articles/19519210,https://figshare.com/account/articles/19519210,https://data.4tu.nl/articles/dataset/EDoM_measurement_campaign_data_from_bottom_mounts/19519210,"{'posted': '2022-06-22T06:52:59', 'firstOnline': '2022-06-22T06:52:59'}",,,"<p></p><p>In 2018 and
2019 field surveys were conducted to better understand water and sediment
exchamge mechanisms between the lower Ems River and the outer Ems estuary. In
order to capture the contrasting conditions resulting from river discharge
variability, two measurement campaigns were defined: one in August 2018 (local
summer with relatively low river discharge) and one in January 2019 (beginning
of the wet winter conditions). The collected dataset comprises (per campaign)
of 10 observation locations measuring for at least one spring-neap tidal cycle
(2 RWS frames RS, 5 bottom mounts BM, and 3 mooring chains MC) 8 simultaneous
13-hrs observations (including fixed stations SB, cross-channel transects CS,
and one longitudinal transect). More detailed description of the data is provided in the accompanying report (report-EDoM-v2.0.pdf).</p><br><p></p>",False,[],False,0,2,0,4
456,,19519291,EDoM measurement campaign: data from stationary boats,10.4121/19519291.v1,,https://api.figshare.com/v2/articles/19519291,2022-06-22T06:48:50Z,https://s3-eu-west-1.amazonaws.com/ppreviews-4tu-9880204261/34695562/thumb.png,3,dataset,34907,https://api.figshare.com/v2/account/articles/19519291,https://api.figshare.com/v2/articles/19519291,https://figshare.com/account/articles/19519291,https://data.4tu.nl/articles/dataset/EDoM_measurement_campaign_data_from_stationary_boats/19519291,"{'posted': '2022-06-22T06:48:50', 'firstOnline': '2022-06-22T06:48:50'}",,,"<p></p><p>In 2018 and
2019 field surveys were conducted to better understand water and sediment
exchamge mechanisms between the lower Ems River and the outer Ems estuary. In
order to capture the contrasting conditions resulting from river discharge
variability, two measurement campaigns were defined: one in August 2018 (local
summer with relatively low river discharge) and one in January 2019 (beginning
of the wet winter conditions). The collected dataset comprises (per campaign)
of 10 observation locations measuring for at least one spring-neap tidal cycle
(2 RWS frames RS, 5 bottom mounts BM, and 3 mooring chains MC) 8 simultaneous
13-hrs observations (including fixed stations SB, cross-channel transects CS,
and one longitudinal transect). More detailed description of the data is provided in the accompanying report (report-EDoM-v2.0.pdf).</p><p></p>",False,[],False,0,2,0,4
457,,19519552,EDoM measurement campaign: data from RWS frames,10.4121/19519552.v1,,https://api.figshare.com/v2/articles/19519552,2022-06-22T06:48:33Z,https://s3-eu-west-1.amazonaws.com/ppreviews-4tu-9880204261/34695550/thumb.png,3,dataset,34907,https://api.figshare.com/v2/account/articles/19519552,https://api.figshare.com/v2/articles/19519552,https://figshare.com/account/articles/19519552,https://data.4tu.nl/articles/dataset/EDoM_measurement_campaign_data_from_RWS_frames/19519552,"{'posted': '2022-06-22T06:48:33', 'firstOnline': '2022-06-22T06:48:33'}",,,"<p>In 2018 and
2019 field surveys were conducted to better understand water and sediment
exchamge mechanisms between the lower Ems River and the outer Ems estuary. In
order to capture the contrasting conditions resulting from river discharge
variability, two measurement campaigns were defined: one in August 2018 (local
summer with relatively low river discharge) and one in January 2019 (beginning
of the wet winter conditions). The collected dataset comprises (per campaign)
of 10 observation locations measuring for at least one spring-neap tidal cycle (2 RWS frames RS, 5 bottom mounts BM,
and 3 mooring chains MC) 8 simultaneous 13-hrs observations (including fixed stations SB, cross-channel
transects CS, and one longitudinal transect). More detailed description of the data is provided in the accompanying report (report-EDoM-v2.0.pdf).</p>",False,[],False,0,2,0,3
458,,19519609,EDoM measurement campaign: data from Mooring Chains,10.4121/19519609.v1,,https://api.figshare.com/v2/articles/19519609,2022-06-22T06:47:49Z,https://s3-eu-west-1.amazonaws.com/ppreviews-4tu-9880204261/34695547/thumb.png,3,dataset,34907,https://api.figshare.com/v2/account/articles/19519609,https://api.figshare.com/v2/articles/19519609,https://figshare.com/account/articles/19519609,https://data.4tu.nl/articles/dataset/EDoM_measurement_campaign_data_from_Mooring_Chains/19519609,"{'posted': '2022-06-22T06:47:49', 'firstOnline': '2022-06-22T06:47:49'}",,,"<p>In 2018 and
2019 field surveys were conducted to better understand water and sediment
exchamge mechanisms between the lower Ems River and the outer Ems estuary. In
order to capture the contrasting conditions resulting from river discharge
variability, two measurement campaigns were defined: one in August 2018 (local
summer with relatively low river discharge) and one in January 2019 (beginning
of the wet winter conditions). The collected dataset comprises (per campaign)
of 10 observation locations measuring for at least one spring-neap tidal cycle
(2 RWS frames RS, 5 bottom mounts BM, and 3 mooring chains MC) 8 simultaneous
13-hrs observations (including fixed stations SB, cross-channel transects CS,
and one longitudinal transect). More detailed description of the data is provided in the accompanying report (report-EDoM-v2.0.pdf).</p>",False,[],False,0,2,0,3
459,,19519618,EDoM measurement campaign: data from long-term monitoring,10.4121/19519618.v1,,https://api.figshare.com/v2/articles/19519618,2022-06-22T06:47:00Z,https://s3-eu-west-1.amazonaws.com/ppreviews-4tu-9880204261/34695460/thumb.png,3,dataset,34907,https://api.figshare.com/v2/account/articles/19519618,https://api.figshare.com/v2/articles/19519618,https://figshare.com/account/articles/19519618,https://data.4tu.nl/articles/dataset/EDoM_measurement_campaign_data_from_long-term_monitoring/19519618,"{'posted': '2022-06-22T06:47:00', 'firstOnline': '2022-06-22T06:47:00'}",,,"<p>In 2018 and 2019 field surveys were conducted to better understand water and sediment exchamge mechanisms between the lower Ems River and the outer Ems estuary. This dataset provides background information from continuous monitoring: discharge at Versen (PM_Versen_Q.nc), offshore waveheight (PM_Randzelgat_noord_hs.nc), and waterlevels, salilnity, and SSC measures at Terborg, Pogum, MP1, Knock, Gandersum, and Emspier. More detailed description of the data is provided in the accompanying report (report-EDoM-v2.0.pdf).</p>",False,[],False,0,2,0,3
460,,19447199,Floating litter in the Dutch Rhine-Meuse delta 2021,10.4121/19447199.v1,,https://api.figshare.com/v2/articles/19447199,2022-06-03T08:06:32Z,,3,dataset,28595,https://api.figshare.com/v2/account/articles/19447199,https://api.figshare.com/v2/articles/19447199,https://figshare.com/account/articles/19447199,https://data.4tu.nl/articles/dataset/Floating_litter_in_the_Dutch_Rhine-Meuse_delta_2021/19447199,"{'posted': '2022-06-03T08:06:32', 'firstOnline': '2022-06-03T08:06:32'}",Hydrology as driver of floating river plastic transport,10.1002/essoar.10510983.1,"We measured floating plastic and other anthropogenic litter at 26 measurement locations distributed across the Dutch reaches of the Rhine (IJssel, Waal, Nederrijn) and Meuse rivers (see Figure 1) between 28 January and 7 December, 2021. The Rhine enters the Netherlands from Germany at Spijk, and splits into the main Waal, IJssel and Nederrijn. The Waal is the main branch, and joins the Nederrijn-Lek branch at Rotterdam before flowing into the North Sea. The IJssel flows into Lake IJssel at Kampen. The Meuse enters the Netherlands from Belgium at Eijsden, and discharging into the tidal Hollands Diep estuary. Here, the Meuse is joined by a Rhine distributary before reaching the North Sea.<div><br></div><div>Floating macroplastic and macrolitter (>0.5 cm) were measured using the visual counting method, for which all items floating at the surface are counted from bridges. Only bridges that are safe and legally accessible, e.g. presence of pedestrian or bicycle paths, were selected. At each location, three to twelve observation points were selected, depending on the river width. The majority of the locations had five or six points (23 out of 26), two locations had three points, and only the downstream Meuse location had twelve points. For a measurement, all visible floating items were counted within a predefined observation track. The minimum observable item size depends on the bridge height (8-20 m), but was estimated to be at least 2.5 cm for all locations. Note that the width of the observation tracks depends on the field of view and the height above the water, and there varied between bridges and between points on the same bridge (12-34 m). The observation track width was quantified by selecting a reference object (e.g. bridge column, buoy, orange peels) and measuring the distance to the observation point. The sum of the observation track widths per bridge covered between 25% and 85% of the total river width. On each measurement day each point was measured four times for a five-minute period. </div>",False,"[{'id': 21614612, 'title': 'NWO Veni project The River Plastic Monitoring Project (18211).', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}, {'id': 21614615, 'title': 'Netherlands Ministry of Infrastructure and Water Management, Directorate-General for Public Works and Water Management (Rijkswaterstaat)', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,10.1002/essoar.10510983.1,3,0,6
461,,20089133,Coherent radar observations of a highway: Datasets for radar practicum in signal processing,10.4121/20089133.v1,,https://api.figshare.com/v2/articles/20089133,2022-06-21T11:46:31Z,https://s3-eu-west-1.amazonaws.com/ppreviews-4tu-9880204261/35936957/thumb.png,3,dataset,28586,https://api.figshare.com/v2/account/articles/20089133,https://api.figshare.com/v2/articles/20089133,https://figshare.com/account/articles/20089133,https://data.4tu.nl/articles/dataset/Coherent_radar_observations_of_a_highway_Datasets_for_radar_practicum_in_signal_processing/20089133,"{'posted': '2022-06-21T11:46:31', 'firstOnline': '2022-06-21T11:46:31'}",,,"<p>25 datasets of the A13 highway observations using the TU Delft PARSAX S-band coherent radar, which can be used for radar practicum in BSc/MSc education.</p>
<p>Every dataset archived using the ZIP-archiver and includes:</p>
<ul>
  <li>the MATLAB mat file with the array of complex radar signals within range-slow time coordinates;</li>
  <li>the similar MATLAB mat file with the array of complex radar signals within range-slow time coordinates with noise-only measurements (without signal transmission);</li>
  <li>the video file from the collocated with the radar video camera, which is more-less synchronized with the radar observations.</li>
</ul>
<p>More details about the measurements, data access and processing in the MATLAB can be found at the file ""Krasnov - Radar practicum - Doppler processing.pdf"".</p>
<p>The geo-location of the measurements can be found in the Google Earth file ""PARSAX measurements of the highway.kml""</p>
<p>If you will use this data for the scientific publications, we would appreciate it if you cite not only this data but also the paper with the description of the PARSAX radar:  </p>
<ul>
  <li>O. A. Krasnov, L. P. Ligthart, Zhijian Li, P. Lys and F. van der Zwan,  ""The PARSAX - full polarimetric FMCW radar with dual-orthogonal  signals,"" <em>2008 European Radar Conference</em>, 2008, pp. 84-87 (see the web-link below). </li>
</ul>
<p><br></p>",False,[],False,0,6,1,5
462,,20066186,Acceptance of a Virtual Coach as Guided Intervention for Smoking Cessation: Dataset,10.4121/20066186.v1,,https://api.figshare.com/v2/articles/20066186,2022-06-21T08:05:00Z,,3,dataset,28628,https://api.figshare.com/v2/account/articles/20066186,https://api.figshare.com/v2/articles/20066186,https://figshare.com/account/articles/20066186,https://data.4tu.nl/articles/dataset/Acceptance_of_a_Virtual_Coach_as_Guided_Intervention_for_Smoking_Cessation_Dataset/20066186,"{'posted': '2022-06-21T08:05:00', 'firstOnline': '2022-06-21T08:05:00'}",,,"<p>This dataset contains data and analysis that was used during a study into the acceptance of a virtual coach as guided intervention for smoking cessation. This study aimed to discover why people might or might not accept a virtual coach for smoking cessation. This study was conducted as a bachelor thesis and made use of the original dataset https://doi.org/10.4121/19934783.v1. The study is part of the Perfect Fit project which is funded by the Nederlandse Organisatie voor Wetenschappelijk Onderzoek (NWO), with project number 628.011.211. </p>",False,"[{'id': 21593510, 'title': 'Part of Perfect Fit, funded by NWO, project number 628.011.211', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,3,2,6
463,,20099102,Data and code underlying the bachelor thesis: Traits for a virtual coach to be a ”friend”,10.4121/20099102.v1,,https://api.figshare.com/v2/articles/20099102,2022-06-21T06:50:16Z,https://s3-eu-west-1.amazonaws.com/ppreviews-4tu-9880204261/35948039/thumb.png,3,dataset,28628,https://api.figshare.com/v2/account/articles/20099102,https://api.figshare.com/v2/articles/20099102,https://figshare.com/account/articles/20099102,https://data.4tu.nl/articles/dataset/Data_and_code_underlying_the_bachelor_thesis_Traits_for_a_virtual_coach_to_be_a_friend_/20099102,"{'posted': '2022-06-21T06:50:16', 'firstOnline': '2022-06-21T06:50:16'}",,,"<p>This dataset contains data and code snippets from the analysis performed during the thesis, ""Traits for a virtual coach to be a friend"".  Here, an investigation has taken place to what characteristics the virtual coach must possess to establish this friendly relationship. Thus, the main research question is: <strong>What are the reasons for seeing the virtual coach as a stranger or friend?</strong> This research has been based on a retrospective study performed by Albers and Brinkman. Here, five hundred participants interacted with the text-based virtual coach Sam - developed for the Perfect Fit project to convince smokers to quit by performing small activities - in five separate sessions.  Afterwards, each participant rated the relationship with the virtual coach, followed by an explanatory free-text response to which thematic analysis was applied. The quality of the thematic analysis has been ensured by researcher and method triangulation. Researcher triangulation, where multiple</p>
<p>researchers were involved, determined the reliability of the coding scheme generated during thematic analysis. Method triangulation, which supported the findings, was executed with the free-text responses, literature, and quantitative data, containing demographic and smoke-related characteristics.</p>
<p> </p>",False,"[{'id': 21593510, 'title': 'Part of Perfect Fit, funded by NWO, project number 628.011.211', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,2,1,8
464,,20017748,Raw-Data for ConfLab: A Rich Multimodal Multisensor Dataset of Free-Standing Social Interactions In-the-Wild,10.4121/20017748.v1,,https://api.figshare.com/v2/articles/20017748,2022-06-20T12:52:17Z,,3,dataset,28586,https://api.figshare.com/v2/account/articles/20017748,https://api.figshare.com/v2/articles/20017748,https://figshare.com/account/articles/20017748,https://data.4tu.nl/articles/dataset/Raw-Data_for_ConfLab_A_Rich_Multimodal_Multisensor_Dataset_of_Free-Standing_Social_Interactions_In-the-Wild/20017748,"{'posted': '2022-06-20T12:52:17', 'firstOnline': '2022-06-07T16:01:47'}",,,"<p>This file contains raw data for cameras and wearables of the ConfLab dataset. </p>
<p><br></p>
<p><strong>./cameras </strong></p>
<p>contains the overhead video recordings for 9 cameras (cam2-10) in MP4 files. </p>
<p>    These cameras cover the whole interaction floor, with camera 2 capturing the</p>
<p>    bottom of the scene layout, and camera 10 capturing top of the scene layout.</p>
<p>    Note that cam5 ran out of battery before the other cameras and thus the recordings </p>
<p>    are cut short. However, cam4 and 6 contain significant overlap with cam 5, to </p>
<p>    reconstruct any information needed.</p>
<p><br></p>
<p>    Note that the annotations are made and provided in 2 minute segments. </p>
<p>    The annotated portions of the video include the last 3min38sec of x2xxx.MP4 </p>
<p>    video files, and the first 12 min of x3xxx.MP4 files for cameras (2,4,6,8,10), </p>
<p>    with ""x"" being the placeholder character in the mp4 file names. If one wishes </p>
<p>    to separate the video into 2 min segments as we did, the ""video-splitting.sh""</p>
<p>    script is provided. </p>
<p><br></p>
<p>./camera-calibration contains the camera instrinsic files obtained from </p>
<p>    https://github.com/idiap/multicamera-calibration. Camera extrinsic parameters can </p>
<p>    be calculated using the existing intrinsic parameters and the instructions in the </p>
<p>    multicamera-calibration repo. The coordinates in the image are provided by the </p>
<p>    crosses marked on the floor, which are visible in the video recordings. </p>
<p>    The crosses are 1m apart (=100cm).  </p>
<p><br></p>
<p><strong>./wearables</strong></p>
<p>subdirectory includes the IMU, proximity and audio data from each </p>
<p>    participant at the Conflab event (48 in total). In the directory numbered </p>
<p>    by participant ID, the following data are included:</p>
<p>        1. raw audio file</p>
<p>        2. proximity (bluetooth) pings (RSSI) file (raw and csv) and a visualization </p>
<p>        3. Tri-axial accelerometer data (raw and csv) and a visualization </p>
<p>        4. Tri-axial gyroscope data (raw and csv) and a visualization </p>
<p>        5. Tri-axial magnetometer data (raw and csv) and a visualization</p>
<p>        6. Game rotation vector (raw and csv), recorded in quaternions. </p>
<p><br></p>
<p>    All files are timestamped.</p>
<p>    The sampling frequencies are:</p>
<p>        - audio: 1250 Hz</p>
<p>        - rest: around 50Hz. However, the sample rate is not fixed</p>
<p>        and instead the timestamps should be used. </p>
<p><br></p>
<p>    For rotation, the game rotation vector's output frequency is limited by the </p>
<p>    actual sampling frequency of the magnetometer. For more information, please refer to </p>
<p>    https://invensense.tdk.com/wp-content/uploads/2016/06/DS-000189-ICM-20948-v1.3.pdf</p>
<p><br></p>
<p>    Audio files in this folder are in raw binary form. The following can be used to convert</p>
<p>    them to WAV files (1250Hz):</p>
<p><br></p>
<p>        ffmpeg -f s16le -ar 1250 -ac 1 -i /path/to/audio/file</p>
<p><br></p>
<p><strong>Synchronization of cameras and werables data</strong></p>
<p>    Raw videos contain timecode information which matches the timestamps of the data in</p>
<p>    the ""wearables"" folder. The starting timecode of a video can be read as:</p>
<p>        ffprobe -hide_banner -show_streams -i /path/to/video</p>
<p><br></p>
<p><strong>./audio</strong></p>
<p>./sync: contains wav files per each subject</p>
<p>./sync_files: auxiliary csv files used to sync the audio. Can be used to improve the synchronization. </p>
<p>The code used for syncing the audio can be found here:   </p>
<p>https://github.com/TUDelft-SPC-Lab/conflab/tree/master/preprocessing/audio </p>",True,"[{'id': 21666788, 'title': 'NWO 639.022.606.', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}, {'id': 21667193, 'title': 'Aspasia grant associated with vidi grant 639.022.606.', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,0,1,0,5
465,,19746748,Replication data for: Requirements for a processing-node quantum repeater on a real-world fiber grid,10.4121/19746748.v1,,https://api.figshare.com/v2/articles/19746748,2022-06-20T10:49:29Z,,3,dataset,28586,https://api.figshare.com/v2/account/articles/19746748,https://api.figshare.com/v2/articles/19746748,https://figshare.com/account/articles/19746748,https://data.4tu.nl/articles/dataset/Replication_data_for_Requirements_for_a_processing-node_quantum_repeater_on_a_real-world_fiber_grid/19746748,"{'posted': '2022-06-20T10:49:29', 'firstOnline': '2022-06-20T10:49:29'}",,,"<p>This is the data corresponding to the publication ""Requirements for a processing-node quantum repeater on a real-world fiber grid"". It contains the raw data resulting from all the optimization runs performed (see publication for details), from parameter scans and scripts used to generate plots. </p>",False,"[{'id': 14002605, 'title': 'Quantum Internet Alliance', 'grant_code': '820445', 'funder_name': 'European Commission', 'is_user_defined': 0, 'url': 'https://app.dimensions.ai/details/grant/grant.7820120'}, {'id': 6035507, 'title': 'Quantum Software Consortium', 'grant_code': '024.003.037', 'funder_name': 'Netherlands Organisation for Scientific Research', 'is_user_defined': 0, 'url': 'https://app.dimensions.ai/details/grant/grant.6947137'}]",False,,1,0,3
466,,20085560,Data underlying the master thesis: Enhancing Open Research Data Sharing and Reuse via Infrastructural and Institutional Instruments: a Case Study in Epidemiology,10.4121/20085560.v1,,https://api.figshare.com/v2/articles/20085560,2022-06-20T07:26:03Z,,3,dataset,28628,https://api.figshare.com/v2/account/articles/20085560,https://api.figshare.com/v2/articles/20085560,https://figshare.com/account/articles/20085560,https://data.4tu.nl/articles/dataset/Data_underlying_the_master_thesis_Enhancing_Open_Research_Data_Sharing_and_Reuse_via_Infrastructural_and_Institutional_Instruments_a_Case_Study_in_Epidemiology/20085560,"{'posted': '2022-06-20T07:26:03', 'firstOnline': '2022-06-20T07:26:03'}",,,"<p>This codebook was used to analyze the interview data (from 11 interviews) in the master thesis project titled ""<em>Enhancing Open Research Data Sharing and Reuse via Infrastructural and Institutional Instruments: a Case Study in Epidemiology</em>"" which is openly available on TU Delft Education Repository. </p>",False,[],False,0,3,0,7
467,,19936487,Data and results for the bachelor thesis: Reasons to continue or stop using a virtual coach for quitting smoking and increasing physical activity: A mixed-methods analysis.,10.4121/19936487.v1,,https://api.figshare.com/v2/articles/19936487,2022-06-20T07:24:23Z,,3,dataset,28628,https://api.figshare.com/v2/account/articles/19936487,https://api.figshare.com/v2/articles/19936487,https://figshare.com/account/articles/19936487,https://data.4tu.nl/articles/dataset/Data_and_results_for_the_bachelor_thesis_Reasons_to_continue_or_stop_using_a_virtual_coach_for_quitting_smoking_and_increasing_physical_activity_A_mixed-methods_analysis_/19936487,"{'posted': '2022-06-20T07:24:23', 'firstOnline': '2022-06-20T07:24:23'}",,,"<p>This dataset contains data and results from the analysis conducted for the bachelor thesis, ""Reasons to continue or stop using a virtual coach for quitting smoking and increasing physical activity: A mixed-methods analysis."". In this study, a mixed-methods analysis (thematic analysis, quantitative analysis, and a literature study) was carried out to find out what the reasons are for wanting to stop or continue using a virtual coach. By using triangulation, themes were found. Based on these themes, recommendations have been given on how to improve the virtual coach. </p>",False,"[{'id': 21664466, 'title': 'This work is part of the multidisciplinary research project Perfect Fit, which is supported by several funders organized by the Netherlands Organization for Scientific Research (NWO), program Commit2Data - Big Data & Health (project number 628.011.211).', 'grant_code': '', 'funder_name': None, 'is_user_defined': 1}]",False,,3,4,9
