id,title,parent_id,path,source_id,taxonomy_id,item_id
27073,Epidemiology not elsewhere classified,27040,/27001/27040/27073,420299,100,19942139
27106,Health surveillance,27076,/27001/27076/27106,420310,100,22274278
24370,Microbiology not elsewhere classified,24349,/24130/24349/24370,310799,100,22274278
24484,Clinical microbiology,24475,/24457/24475/24484,320203,100,22274278
27061,Major global burdens of disease,27040,/27001/27040/27061,420207,100,21724376
25168,Theory and design of materials,25141,/25066/25141/25168,340309,100,22273366
30178,Surface properties of condensed matter,30157,/30082/30157/30178,510407,100,22273366
24685,Medical biotechnology not elsewhere classified,24664,/24457/24664/24685,320699,100,22270870
24295,Epigenetics (incl. genome methylation and epigenomics),24283,/24130/24283/24295,310504,100,22270870
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22263049
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22263118
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22263157
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22263703
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22263898
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22265890
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22265905
24232,Population ecology,24211,/24130/24211/24232,310307,100,22269064
29182,Empirical software engineering,29176,/28798/29176/29182,461202,100,22249156
29200,"Software testing, verification and validation",29176,/28798/29176/29200,461208,100,22249156
29197,"Software quality, processes and metrics",29176,/28798/29176/29197,461207,100,22249156
29059,Information visualisation,29038,/28798/29038/29059,460807,100,22267039
29059,Information visualisation,29038,/28798/29038/29059,460807,100,22250383
28615,Pacific Peoples mothers and babies health and wellbeing,28582,/27775/28582/28615,451611,100,22250383
29059,Information visualisation,29038,/28798/29038/29059,460807,100,22250368
29743,Other law and legal studies not elsewhere classified,29740,/29533/29740/29743,489999,100,22250368
29197,"Software quality, processes and metrics",29176,/28798/29176/29197,461207,100,22177961
29179,Automated software engineering,29176,/28798/29176/29179,461201,100,22177961
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,22266520
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,22266517
24217,Community ecology (excl. invasive species ecology),24211,/24130/24211/24217,310302,100,22266505
29164,Neural networks,29152,/28798/29152/29164,461104,100,22266490
24454,Other biological sciences not elsewhere classified,24445,/24130/24445/24454,319999,100,22266436
29164,Neural networks,29152,/28798/29152/29164,461104,100,22259155
29197,"Software quality, processes and metrics",29176,/28798/29176/29197,461207,100,22259155
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,22263781
24220,Ecological physiology,24211,/24130/24211/24220,310303,100,22263781
24235,Terrestrial ecology,24211,/24130/24211/24235,310308,100,22263781
26902,Ecological applications not elsewhere classified,26881,/26863/26881/26902,410299,100,21175441
29179,Automated software engineering,29176,/28798/29176/29179,461201,100,21931482
28918,Software and application security,28900,/28798/28900/28918,460406,100,21931482
297,Cardiology (incl. Cardiovascular Diseases),142,,,10,21792236
151,Biomarkers,142,,,10,21792236
26998,Other environmental sciences not elsewhere classified,26995,/26863/26995/26998,419999,100,22262248
26422,Automation engineering,26416,/26212/26416/26422,400702,100,16961200
26431,Control engineering,26416,/26212/26416/26431,400705,100,16961200
26464,"Electrical energy generation (incl. renewables, excl. photovoltaics)",26455,/26212/26455/26464,400803,100,17008832
26209,Other education not elsewhere classified,26206,/26065/26206/26209,399999,100,22255570
29173,Machine learning not elsewhere classified,29152,/28798/29152/29173,461199,100,21916236
28933,Data mining and knowledge discovery,28927,/28798/28927/28933,460502,100,21916236
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,22129547
24892,Other biomedical and clinical sciences not elsewhere classified,24889,/24457/24889/24892,329999,100,22250974
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,22250551
24235,Terrestrial ecology,24211,/24130/24211/24235,310308,100,22250788
26635,Photogrammetry and remote sensing,26623,/26212/26623/26635,401304,100,22250788
26896,Fire ecology,26881,/26863/26881/26896,410205,100,22250788
25942,Other earth sciences not elsewhere classified,25936,/25717/25936/25942,379999,100,22250725
28810,Applications in life sciences,28801,/28798/28801/28810,460103,100,22250662
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,22250662
25048,Urban design,25015,/24895/25015/25048,330411,100,22250176
26575,Environmental engineering not elsewhere classified,26554,/26212/26554/26575,401199,100,22240669
30391,Cognitive and computational psychology not elsewhere classified,30370,/30292/30370/30391,520499,100,22246138
27055,Epidemiological modelling,27040,/27001/27040/27055,420205,100,22226266
27604,Urban geography,27568,/27391/27568/27604,440612,100,22241776
25798,Geoinformatics not elsewhere classified,25786,/25717/25786/25798,370499,100,22241776
26779,Mechanical engineering not elsewhere classified,26752,/26212/26752/26779,401799,100,12200600
26383,Civil engineering not elsewhere classified,26341,/26212/26341/26383,400599,100,12200600
26710,Maritime engineering not elsewhere classified,26692,/26212/26692/26710,401599,100,12200600
26338,Chemical engineering not elsewhere classified,26302,/26212/26302/26338,400499,100,12200600
26836,Nuclear engineering (incl. fuel enrichment and waste processing and storage),26818,/26212/26818/26836,401906,100,12200600
26611,Multiphysics flows (incl. multiphase and reacting flows),26578,/26212/26578/26611,401211,100,22226383
24742,Peripheral nervous system,24724,/24457/24724/24742,320906,100,22236676
29179,Automated software engineering,29176,/28798/29176/29179,461201,100,22237105
29185,Formal methods for software,29176,/28798/29176/29185,461203,100,22237105
29194,Software architecture,29176,/28798/29176/29194,461206,100,22237105
29179,Automated software engineering,29176,/28798/29176/29179,461201,100,22236997
29194,Software architecture,29176,/28798/29176/29194,461206,100,22236997
29890,Statistical data science,29866,/29746/29866/29890,490508,100,22236925
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,22236925
29869,Applied statistics,29866,/29746/29866/29869,490501,100,22236925
27607,Human geography not elsewhere classified,27568,/27391/27568/27607,440699,100,13171862
26026,Time-series analysis,26011,/25945/26011/26026,380205,100,13171862
28981,Distributed systems and algorithms,28966,/28798/28966/28981,460605,100,22233487
25939,Earth system sciences,25936,/25717/25936/25939,379901,100,22232749
30253,"Mesospheric, thermospheric, ionospheric and magnetospheric physics",30244,/30082/30244/30253,510903,100,22232890
26491,Digital electronic devices,26485,/26212/26485/26491,400902,100,22232068
26509,Microelectronics,26485,/26212/26485/26509,400908,100,22232068
26527,"Electronics, sensors and digital hardware not elsewhere classified",26485,/26212/26485/26527,400999,100,22232068
26500,Electronic instrumentation,26485,/26212/26485/26500,400905,100,22232068
13635,Civil Engineering,13630,,,85,22220134
13557,Physical Geography and Environmental Geoscience,13551,,,85,22220134
13556,Oceanography,13551,,,85,22220134
13635,Civil Engineering,13630,,,85,22215562
13557,Physical Geography and Environmental Geoscience,13551,,,85,22215562
13556,Oceanography,13551,,,85,22215562
29161,Deep learning,29152,/28798/29152/29161,461103,100,22215616
29164,Neural networks,29152,/28798/29152/29164,461104,100,22215616
25729,Atmospheric aerosols,25720,/25717/25720/25729,370103,100,22231543
27580,Environmental geography,27568,/27391/27568/27580,440604,100,22227628
26935,Environmental assessment and monitoring,26929,/26863/26929/26935,410402,100,22227628
26947,Natural resource management,26929,/26863/26929/26947,410406,100,22227628
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,19950143
25924,Palaeoclimatology,25912,/25717/25912/25924,370904,100,21071224
24229,Palaeoecology,24211,/24130/24211/24229,310306,100,21071224
25819,Palaeontology (incl. palynology),25801,/25717/25801/25819,370506,100,21071224
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,22227217
25261,Radiation and matter,25255,/25066/25255/25261,340702,100,22100345
24805,Radiation therapy,24775,/24457/24775/24805,321110,100,22100345
30199,Nuclear physics,30196,/30082/30196/30199,510601,100,22100345
29821,Numerical and computational mathematics not elsewhere classified,29806,/29746/29806/29821,490399,100,22100345
25243,Reaction kinetics and dynamics,25222,/25066/25222/25243,340607,100,22223899
28942,Database systems,28927,/28798/28927/28942,460505,100,22223914
29200,"Software testing, verification and validation",29176,/28798/29176/29200,461208,100,22223914
24193,Genomics and transcriptomics,24181,/24130/24181/24193,310204,100,22220422
29422,Sociolinguistics,29389,/29239/29389/29422,470411,100,22220401
29407,"Historical, comparative and typological linguistics",29389,/29239/29389/29407,470406,100,22220401
26890,Ecosystem function,26881,/26863/26881/26890,410203,100,22220281
26902,Ecological applications not elsewhere classified,26881,/26863/26881/26902,410299,100,22220281
26920,Environmental marine biotechnology,26905,/26863/26905/26920,410305,100,22220281
24226,Marine and estuarine ecology (incl. marine ichthyology),24211,/24130/24211/24226,310305,100,22220281
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,20486118
25261,Radiation and matter,25255,/25066/25255/25261,340702,100,20486118
24805,Radiation therapy,24775,/24457/24775/24805,321110,100,20486118
30199,Nuclear physics,30196,/30082/30196/30199,510601,100,20486118
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,22219291
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,22219264
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,21258606
29200,"Software testing, verification and validation",29176,/28798/29176/29200,461208,100,22217575
26638,Satellite-based positioning,26623,/26212/26623/26638,401305,100,22121429
26632,Navigation and position fixing,26623,/26212/26623/26632,401303,100,22121429
28846,Modelling and simulation,28825,/28798/28825/28846,460207,100,22216888
26494,Digital processor architectures,26485,/26212/26485/26494,400903,100,21270213
29236,Other information and computing sciences not elsewhere classified,29233,/28798/29233/29236,469999,100,21270213
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,21270120
25735,Atmospheric dynamics,25720,/25717/25720/25735,370105,100,22214293
25789,Computational modelling and simulation in earth sciences,25786,/25717/25786/25789,370401,100,22210561
25735,Atmospheric dynamics,25720,/25717/25720/25735,370105,100,22214242
29779,Applied mathematics not elsewhere classified,29749,/29746/29749/29779,490199,100,21548427
29836,Combinatorics and discrete mathematics (excl. physical combinatorics),29824,/29746/29824/29836,490404,100,21548427
30286,Complex physical systems,30283,/30082/30283/30286,519901,100,21548427
29800,"Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter",29782,/29746/29782/29800,490206,100,21548427
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,21548427
29224,Numerical computation and mathematical software,29206,/28798/29206/29224,461306,100,21548427
26257,Hybrid and electric vehicles and powertrains,26242,/26212/26242/26257,400205,100,22203637
26257,Hybrid and electric vehicles and powertrains,26242,/26212/26242/26257,400205,100,22212163
29872,Biostatistics,29866,/29746/29866/29872,490502,100,22210885
30091,Astronomical instrumentation,30085,/30082/30085/30091,510102,100,22210822
29005,Distributed computing and systems software not elsewhere classified,28966,/28798/28966/29005,460699,100,22210822
25123,Metal organic frameworks,25102,/25066/25102/25123,340207,100,22210315
27046,Disease surveillance,27040,/27001/27040/27046,420202,100,22154492
26221,Aerospace structures,26215,/26212/26215/26221,400102,100,19920878
28819,Spatial data and applications,28801,/28798/28801/28819,460106,100,22207903
24310,Genomics,24283,/24130/24283/24310,310509,100,22207534
24361,Microbial genetics,24349,/24130/24349/24361,310704,100,22207534
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,22207552
24049,Forestry sciences not elsewhere classified,24010,/23812/24010/24049,300799,100,22191331
24238,Ecology not elsewhere classified,24211,/24130/24211/24238,310399,100,16479933
27241,Other health sciences not elsewhere classified,27238,/27001/27238/27241,429999,100,22205095
29767,Financial mathematics,29749,/29746/29749/29767,490106,100,22201858
29188,Programming languages,29176,/28798/29176/29188,461204,100,22193422
29188,Programming languages,29176,/28798/29176/29188,461204,100,22193434
29188,Programming languages,29176,/28798/29176/29188,461204,100,22193506
24184,Bioinformatic methods development,24181,/24130/24181/24184,310201,100,22197553
24208,Bioinformatics and computational biology not elsewhere classified,24181,/24130/24181/24208,310299,100,22194496
24715,Human biophysics,24709,/24457/24709/24715,320802,100,22194496
24421,Animal physiology - biophysics,24397,/24130/24397/24421,310908,100,22194496
25888,Surface water hydrology,25876,/25717/25876/25888,370704,100,22182922
29164,Neural networks,29152,/28798/29152/29164,461104,100,22182922
24367,Virology,24349,/24130/24349/24367,310706,100,22193461
24367,Virology,24349,/24130/24349/24367,310706,100,22193458
29875,Computational statistics,29866,/29746/29866/29875,490503,100,22193224
29869,Applied statistics,29866,/29746/29866/29869,490501,100,22193224
25939,Earth system sciences,25936,/25717/25936/25939,379901,100,22191919
27205,Public health not elsewhere classified,27184,/27001/27184/27205,420699,100,22191505
29194,Software architecture,29176,/28798/29176/29194,461206,100,22181947
29902,Statistics not elsewhere classified,29866,/29746/29866/29902,490599,100,19354268
24868,Toxicology (incl. clinical toxicology),24847,/24457/24847/24868,321407,100,20341200
29398,Computational linguistics,29389,/29239/29389/29398,470403,100,20627034
29422,Sociolinguistics,29389,/29239/29389/29422,470411,100,20627034
26383,Civil engineering not elsewhere classified,26341,/26212/26341/26383,400599,100,22178375
29197,"Software quality, processes and metrics",29176,/28798/29176/29197,461207,100,22188232
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,22179191
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19429796
29056,Human-computer interaction,29038,/28798/29038/29056,460806,100,19429796
25837,Volcanology,25801,/25717/25801/25837,370512,100,22056851
25837,Volcanology,25801,/25717/25801/25837,370512,100,22060979
26290,Neural engineering,26263,/26212/26263/26290,400309,100,21804039
30190,Medical physics,30184,/30082/30184/30190,510502,100,21804039
29131,Informetrics,29116,/28798/29116/29131,461005,100,22183441
29203,Software engineering not elsewhere classified,29176,/28798/29176/29203,461299,100,19823323
29341,English language,29320,/29239/29320/29341,470307,100,19222515
