id,public_url,posted_date,doi,title,description,type,categories,funders,count_categories,count_references,count_tags,origin,views,firstOnline,version
9872951,https://bridges.monash.edu/articles/poster/Collaborative_effort_needed_to_address_the_reproducibility_crisis_/9872951,2019-09-18T08:10:28,10.26180/5d81e5a6342ad,Collaborative effort needed to address the 'reproducibility crisis'.,"<div>Brotchie, A., Bruwer, M., Freeman, C. & Presta, P. (2017, Oct 12). <i>Collaborative effort needed to address the 'reproducibility crisis'</i>. Poster presented at the Professionalising Research Management Conference 'Connect & Collaborate: Working Together Innovatively', Melbourne Convention & Exhibition Centre.<br></div><div><br></div><div><p>Description:</p><p>The â€˜reproducibility crisisâ€™ is an emerging issue that has resonated with the scientific community and beyond. The best prospects for positive change can be found in a unified approach. This includes efforts and advocacy by funders, publishers, researchers and institutions. Librarians and research services staff can help by raising awareness of key tools, rigorous research practices, reporting guidelines, and funder and publisher requirements.</p></div>",poster,[],[],0,0,4,Comparison Records,690,2019-09-18T08:07:00,2
9765200,https://bridges.monash.edu/articles/poster/Third-eye_Rivalry/9765200,2019-09-04T01:02:08,10.26180/5d6f0c2b32a98,Third-eye Rivalry,"This figure demonstrates the concept of illusory third-eye perception. Using the principles of binocular vision, we identify and describe a novel form of perceptual rivalry.",poster,"['Sensory processes, perception and performance']",[],1,0,4,Comparison Records,782,2019-09-04T01:02:08,1
9734120,https://bridges.monash.edu/articles/poster/REFiL-_an_efficient_workflow_for_early_hit-to-lead_optimisation_in_FBDD/9734120,2019-08-27T01:46:50,10.26180/5d648b8ccd804,REFiL- an efficient workflow for early hit-to-lead optimisation in FBDD,Poster presented at the FBLD in San Diego in 2018. This work presents on the application a workflow that highlights SAR by catalogue and diversity oriented microscale synthesis and Off-Rate Sceening by SPR to improve affinities of fragments from hit to lead without the use of structural data. <br><br>,poster,['Pharmaceutical sciences'],[],1,1,4,Comparison Records,940,2019-08-27T01:46:50,1
9734117,https://bridges.monash.edu/articles/poster/Efficient_Fragment_to_Lead_Optimisation_via_Fragment_Linking_Growth_and_Off-Rate_Screening/9734117,2019-08-27T01:41:32,10.26180/5d648a4df09b6,Efficient Fragment to Lead Optimisation via Fragment Linking/Growth and Off-Rate Screening,Poster presented at the RACI Centenary Conference in conjunction with the 11th AIMEC Symposia. <br>The work presents on the efficient affinity boons possible when aligning the technique of Fragment Linking with chemoinformatics and Off-Rate Screening<br>,poster,['Pharmaceutical sciences'],[],1,1,5,Comparison Records,712,2019-08-27T01:41:32,1
7138157,https://bridges.monash.edu/articles/poster/Poster_Presentation_2018_Australian_New_Zealand_Disaster_Emergency_Management_Conference/7138157,2019-06-05T04:48:31,10.26180/5cf7372e26430,Poster Presentation: 2018 Australian & New Zealand Disaster & Emergency Management Conference,Poster Presentation of Self-Recovery and Transitional Shelter.,poster,['Industrial and product design'],[],1,1,5,Comparison Records,878,2019-06-05T04:48:31,1
7678775,https://bridges.monash.edu/articles/poster/Mengukur_yang_penting_Kerangka_pelaporan_PTM_yang_disempurnakan_untuk_Indonesia/7678775,2019-05-06T07:23:52,10.26180/5c5a5aff25b70,Mengukur yang penting: Kerangka pelaporan PTM yang disempurnakan untuk Indonesia,"<div>Brosur ini menyajikan secara rinkas hasil dan rekomendasi dari proyek Australia-Indonesia Centre kami, di mana kami ditugaskan untuk mengembangkan kerangka pelaporan yang komprehensif untuk PTM di Indonesia dan Australia (fokus dari kebijakan yang terpisah).</div><div><br></div><div>Kami telah mendefinisikan kerangka kerja yang komprehensif untuk PTM di Indonesia yang dianggap sebagai masalah kesehatan masyarakat dan relevansinya pada kebijakan. Kami melakukan penilaian terhadap kualitas data PTM yang tersedia saat ini, beserta indikator-indikator yang telah ditetapkan untuk mengukur penyakit-penyakit utama dan risikonya. Kami juga membuat laporan profil PTM di Indonesia, dengan analisis per wilayah (sub-nasional) dari beberapa PTM utama.</div>",poster,"['Epidemiology not elsewhere classified', 'Health promotion', 'Health and community services', 'Health economics']","[{'item_id': 7678775, 'grant_title': 'The Australia-Indonesia Centre', 'funder_name': None, 'postDate': '2019-05-06T07:23:52'}]",4,0,9,Comparison Records,1239,2019-02-06T03:56:45,3
8081789,https://bridges.monash.edu/articles/poster/Measuring_what_matters_A_refined_NCD_reporting_framework_for_Australia/8081789,2019-05-06T07:22:54,10.26180/5ccfb4d4857c6,Measuring what matters: A refined NCD reporting framework for Australia,"<div>This brochure presents a summary of findings and recommendations from an Australia-Indonesia Centre project, where we were commissioned to develop a comprehensive reporting framework for NCDs in Indonesia and Australia (the later being the focus of this policy brief).<br></div><div><br></div><div>We defined a comprehensive framework for NCDs in Australia, which considered diseases of public health and policy relevance. We assessed the quality of currently available NCD data, and defined indicators to measure key diseases and their risks. We also reported an NCD profile for Australia, with a sub-analysis of NCDs amongst Aboriginal and Torres Strait Islander Australians.</div>",poster,"['Epidemiology not elsewhere classified', 'Health promotion', 'Health and community services', 'Health care administration']","[{'item_id': 8081789, 'grant_title': 'The Australia-Indonesia Centre', 'funder_name': None, 'postDate': '2019-05-06T07:22:54'}]",4,0,9,Comparison Records,960,2019-05-06T04:15:14,2
7678808,https://bridges.monash.edu/articles/poster/Measuring_what_matters_A_refined_NCD_reporting_framework_for_Indonesia/7678808,2019-05-06T04:06:30,10.26180/5c5a5c53d8d36,Measuring what matters: A refined NCD reporting framework for Indonesia,"<div>This brochure presents a summary of findings and recommendations from an Australia-Indonesia Centre project, where we were commissioned to develop a comprehensive reporting framework for NCDs in Indonesia and Australia (the focus of a separate policy brief). We defined a comprehensive framework for NCDs in Indonesia which considered diseases of public health and policy relevance.<br></div><div><br></div><div>We assessed the quality of currently available NCD data, and defined indicators to measure key diseases and their risks. We also reported a NCD profile in Indonesia, with a sub-national analysis of some key NCDs.</div>",poster,"['Epidemiology not elsewhere classified', 'Health promotion', 'Health and community services', 'Health economics']","[{'item_id': 7678808, 'grant_title': 'The Australia-Indonesia Centre', 'funder_name': None, 'postDate': '2019-05-06T04:06:30'}]",4,0,9,Comparison Records,1236,2019-02-06T04:02:26,2
7476470,https://bridges.monash.edu/articles/poster/Possible_influences_on_Australian_academic_librarians_understandings_of_their_role_in_education_and_training/7476470,2018-12-18T01:53:09,10.26180/5c1853074eb34,Possible influences on Australian academic librarians' understandings of their role in education and training,"A number of contexts may influence the way academic librarians perceive their educative role. These are numerous, and include personal, institutional, national and social/historical contexts. From among these themes, my research will focus on academic librarians' personal experiences of training for education, and/or their prior careers as educators. This poster visually represents the possible influences on librariansâ€™ perceptions of their educative role, and situates my research focus within these broader themes. The poster shows a series of concentric circles representing the various contexts (personal, institutional, national and social/historical). The image of a keyhole, which represents the focus of my research, cuts across these contexts.<br><br>Conference: 13th RAILS Conference 2017<br><br>Location: Adelaide, SA, Australia<br><br>Date: 28-30 November, 2017<br>",poster,"['Library and information studies not elsewhere classified', 'Library studies']","[{'item_id': 7476470, 'grant_title': 'This work is supported by an Australian Government Research Training Program Scholarship', 'funder_name': None, 'postDate': '2018-12-18T01:53:09'}]",2,1,4,Comparison Records,879,2018-12-18T01:53:09,1
7380056,https://bridges.monash.edu/articles/poster/Unsupervised_classification_of_sleep_data/7380056,2018-12-04T05:23:41,10.26180/5bfb5e8d898a2,Unsupervised classification of sleep data,Poster presented at Australian Cognitive Neuroscience Society 2018 Nov,poster,['Neurosciences not elsewhere classified'],[],1,0,4,Comparison Records,735,2018-12-04T05:22:39,2
2005869,https://bridges.monash.edu/articles/poster/Steady_State_Somatosensory_Evoked_Potentials_in_S1_and_S2_of_Anesthetized_Cats/2005869,2018-11-30T05:17:56,10.26180/5bfbc7439bf8e,Steady State Somatosensory Evoked Potentials in S1 and S2 of Anesthetized Cats,Poster presented at Australian Cognitive Neuroscience<div><br></div>,poster,['Neurosciences not elsewhere classified'],[],1,0,7,Comparison Records,784,2018-11-30T05:17:56,1
7380071,https://bridges.monash.edu/articles/poster/A_moment_of_conscious_experience_is_very_informative/7380071,2018-11-27T10:15:20,10.26180/5bfbc49846340,A moment of conscious experience is very informative,"Poster presented at Australian Cognitive Neuroscience, Nov 2018",poster,['Neurosciences not elsewhere classified'],[],1,0,2,Comparison Records,1665,2018-11-27T10:15:20,1
7380065,https://bridges.monash.edu/articles/poster/General_anaesthesia_reduces_integrated_information_in_flies/7380065,2018-11-26T03:06:32,10.26180/5bfb62cd30c38,General anaesthesia reduces integrated information in flies,"<div><a rel=""noreferrer noopener"" target=""_blank"">Poster presented at Australian Cognitive Neuroscience Society 2018 Nov<br></a></div>",poster,['Neurosciences not elsewhere classified'],[],1,0,5,Comparison Records,1465,2018-11-26T03:06:32,1
7357223,https://bridges.monash.edu/articles/poster/PosterBIOLAnovember18_pdf/7357223,2018-11-19T02:19:10,10.26180/5bf21da02d45e,PosterBIOLAnovember18.pdf,"Poster for marketing purposes, showing the multiple international film awards won in 2017 and 2018.",poster,['Performing arts not elsewhere classified'],[],1,0,8,Comparison Records,649,2018-11-19T02:19:10,1
7193195,https://bridges.monash.edu/articles/poster/Stealthing_IUSTI/7193195,2018-10-22T01:48:01,10.26180/5bcd2af39786d,Stealthing IUSTI,Non consensual condom removal in a sexually transmitted clinic population,poster,"['Other biomedical and clinical sciences not elsewhere classified', 'Epidemiology not elsewhere classified']",[],2,0,7,Comparison Records,854,2018-10-22T01:42:09,2
6865055,https://bridges.monash.edu/articles/poster/Aseismic_Refinement_of_Orogenic_Gold_Systems/6865055,2018-07-26T06:44:59,10.26180/5b596ded33a92,Aseismic Refinement of Orogenic Gold Systems,"<div>Orogenic gold deposits contribute the majority of gold recovered globally throughout history. However, the mechanism that concentrates gold to extremely high â€œbonanzaâ€ grades within these deposits remains enigmatic. The volume of fluid experimentally required to provide such endowments of gold in a localised area is not reflected in field observations (e.g., in the extent of quartz veining or hydrothermal mineral alteration). To explain the genesis of bonanza-grade gold lodes in orogenic settings, a model termed â€œaseismic refinementâ€ has been developed through characterisation of ultra high-grade (upwards of ~3% Au) ore found in quartz veins at Fosterville gold mine (Victoria, Australia). Three distinct textural settings of visible gold have been distinguished and include (i) gold along stylolitic wallrock selvage pressure-solution seams (PSS); (ii) as a fine-grained â€œdusty gold seamsâ€ parallel and in the same orientation as PSS; and (iii) in tensile fractures which</div><div>are perpendicular to PSS. As visibile gold is most abundant when in conjunction with these features, it follows that pressure-dissolution may govern gold distribution and inter-seismic processes are likely to be signifcant during oregenesis. It is proposed that depressurization and fluid unmixing during seismic periods led to the deposition of abundant Au nanoparticles (Au NPs) in quartz-carbonate veins at Fosterville. Subsequent pressure-dissolution of quartz during interseismic intervals allowed for episodic removal of gangue material and the amalgamation of these Au nanoparticles around pressure-dissolution features. Repetition of this mechanism over the time scale of deposit formation acts to concentrate gold to anomalously high grades within the host vein. This mechanism provides a new insight for the genesis of ultra-rich gold mineralisation and,</div><div>based on textures reported from many gold deposits, may be an important step in the formation of orogenic gold deposits.</div>",poster,"['Geology not elsewhere classified', 'Exploration geochemistry']",[],2,0,7,Comparison Records,662,2018-07-26T06:44:59,1
6383492,https://bridges.monash.edu/articles/poster/The_role_of_basement_control_in_Iron_Oxide-Copper-Gold_mineral_systems_revealed_by_satellite_gravity_models/6383492,2018-05-29T11:37:27,10.4225/03/5b0d3b7b32d2d,The role of basement control in Iron Oxide-Copper-Gold mineral systems revealed by satellite gravity models,"From qualitative and quantitative information (forward and inverse modelling) extracted from satellite gravity models (Global Observation Combination-GOCO05sModelÂ³), and other geophysical data airborne gravity and magnetics, seismology, seismic, magnetotellurics data), here we present insights on the regional framework of the Iron-Oxide-Copper-Gold4(IOCG)-bearing districts of the CarajÃ¡s Mineral Province (Brazil) and the Olympic Province (Australia). These two regions comprise some of the largest IOCG districts worldwide.",poster,['Geology not elsewhere classified'],[],1,0,5,Comparison Records,1143,2018-05-29T11:37:29,1
5701108,https://bridges.monash.edu/articles/poster/eLearning_Activities_Browser_-_A_New_Tool_for_Educational_DesignUntitled_Item/5701108,2018-03-14T04:44:23,10.4225/03/5a31ec65634ef,eLearning Activities Browser - A New Tool for Educational Design,"<p>The eLearning Activities Browser (eLAB) is an educational design tool
 developed by Monash University Library to help staff design blended 
learning activities. Users can browse the collection of example 
activities from different starting points, such as Bloomâ€™s taxonomy 
dimensions, action verbs, and technologies, which can be downloaded, 
modified and incorporated into other projects. <br></p><p><br></p><p>Next, the Research Skill 
Development (RSD) and Work Skill Development (WSD) frameworks will be 
mapped as new entry points contributing to staff use of the RSD and WSD 
and potentially enhancing understanding and uptake of the two frameworks
 and their application in learning and teaching contexts.</p><p><br></p>
<p>The eLAB is built on a Drupal server with content created using 
platforms and tools such as Adobe Captivate, Adobe Presenter, Moodle, 
Google suites, social media, videos and more. Detailed site structures 
enabled by taxonomies and schema have been mapped and constructed in 
order to allow for the flexible display of objects in different views 
allowing for additional frameworks to be incorporated.</p><p><br></p>
<p>Focus groups, surveys and usability testing are underway to gather 
feedback for improvement. Projects integrating the use of eLAB into 
assessment design are also in progress. This poster describes the 
purpose and visually depicts the use of eLAB.</p><p><br></p><p>This is a poster presented at the i-MELT 2017 conference, 11-13 December, 2017.<br></p>",poster,"['Higher education', 'Teacher education and professional development of educators', 'Library and information studies not elsewhere classified']",[],3,1,14,Comparison Records,1420,2017-12-14T03:13:39,2
5947999,https://bridges.monash.edu/articles/poster/Jared_Mamrot_pseudopregnancy_in_the_spiny_mouse_poster/5947999,2018-03-05T13:16:17,10.4225/03/5a9d4329d9f85,Jared_Mamrot_pseudopregnancy_in_the_spiny_mouse_poster,Poster presented at an MIMR-PHI symposium 2014,poster,['Evolution of developmental systems'],[],1,0,2,Comparison Records,641,2018-03-05T13:16:17,1
5947990,https://bridges.monash.edu/articles/poster/Jared_Mamrot_spiny_mouse_embryo_culture_poster_2013_pdf/5947990,2018-03-05T13:09:30,10.4225/03/5a9d418d2acb5,Jared_Mamrot_spiny_mouse_embryo_culture_poster_2013.pdf,Poster presented at the Ritchie Centre Colloquium 2013,poster,['Evolution of developmental systems'],[],1,0,2,Comparison Records,577,2018-03-05T13:09:30,1
5700838,https://bridges.monash.edu/articles/poster/Grammatical_description_and_communitites_of_practice/5700838,2017-12-13T20:03:02,10.4225/03/5a31877805bb1,Grammatical description and communitites of practice,"Poster presented at Association foi Linguistic Typology conference, Australian National University, December 2017<br>",poster,['Linguistics not elsewhere classified'],[],1,0,4,Comparison Records,986,2017-12-13T20:03:02,1
21287877,https://figshare.shef.ac.uk/articles/poster/Reducing_plastic_packaging_and_food_waste_through_product_innovation_simulation_new_household_simulation_model_for_chicken_fillets_Presented_at_Materials_Research_Exchange_2022_Business_Design_Centre_London_/21287877,2022-10-07T10:39:19,10.15131/shef.data.21287877.v1,"Reducing plastic packaging and food waste through product innovation simulation: new household simulation model for chicken fillets [Presented at Materials Research Exchange 2022, Business Design Centre London]","<p>Poster presented at the Materials Research Exchange conference held at the Business Design Centre, London, Â on 3-6th October 2022. It covers findings from the project 'Reducing plastic packaging and food waste through product innovation simulation', funded by the NERC SSPP challenge. The poster presents a summary of the findings of the modelling work package.Â </p>",poster,"['Modelling and simulation', 'Food packaging, preservation and processing']","[{'item_id': 21287877, 'grant_title': 'Reducing plastic packaging and food waste through product innovation simulation.', 'funder_name': 'Natural Environment Research Council', 'postDate': '2022-10-07T10:39:19'}]",2,0,4,Comparison Records,20,2022-10-07T10:39:19,1
21288075,https://figshare.shef.ac.uk/articles/poster/Reducing_plastic_packaging_and_food_waste_through_product_innovation_simulation_findings_from_qualitative_research_with_households_Poster_presented_at_Materials_Research_Exchange_2022_Business_Design_Centre_London_/21288075,2022-10-07T10:25:49,10.15131/shef.data.21288075.v1,"Reducing plastic packaging and food waste through product innovation simulation: findings from qualitative research with households [Poster presented at Materials Research Exchange 2022, Business Design Centre London]","<p>Poster presented at the Materials Research Exchange conference held at the Business Design Centre, London, Â on 3-6th October 2022. It covers findings from the project 'Reducing plastic packaging and food waste through product innovation simulation', funded by the NERC SSPP challenge. The poster presents a summary of the findings of the qualitative research conducted as part of the project. The primary research for this project received ethical approval from the University of Sheffield Management school ethical approval board (ref no: 043489).</p>",poster,"['Cultural studies of agriculture, food and wine', 'Food packaging, preservation and processing', 'Food sciences not elsewhere classified', 'Food sustainability', 'Cultural geography']","[{'item_id': 21288075, 'grant_title': 'Reducing plastic packaging and food waste through product innovation simulation.', 'funder_name': 'Natural Environment Research Council', 'postDate': '2022-10-07T10:25:49'}]",5,0,4,Comparison Records,26,2022-10-07T10:25:49,1
21261990,https://figshare.shef.ac.uk/articles/poster/Comparison_of_statistical_methods_for_analysing_Short-Form_36_SF-36_in_randomised_controlled_trials_RCTs_using_standardised_effect_size_SES_an_empirical_analysis/21261990,2022-10-03T15:57:35,10.15131/shef.data.21261990.v1,Comparison of statistical methods for analysing Short-Form 36 (SF-36) in randomised controlled trials (RCTs) using standardised effect size (SES): an empirical analysis,"<p>Poster presented at ICTMC 2022 conference.Â </p>
<p><br></p>
<p>This study aims to compare different methods for the analysis of the SF-36 domain scores in randomised controlled trials using standardised effect size to unify and compare their estimated values with evidence from empirical analyses.Â </p>
<p><br></p>
<p>The ethics approval for this secondary analysis of data was obtained from the University of Sheffield ScHARR Ethics Committee (Reference 036168).Â Â </p>",poster,['Other health sciences not elsewhere classified'],"[{'item_id': 21261990, 'grant_title': 'NIHR (NF-SI-0617-10012)', 'funder_name': None, 'postDate': '2022-10-03T15:57:35'}, {'item_id': 21261990, 'grant_title': 'China Scholarship Council (grant number 201908890049)', 'funder_name': None, 'postDate': '2022-10-03T15:57:35'}]",1,0,5,Comparison Records,150,2022-10-03T15:57:35,1
21253692,https://figshare.shef.ac.uk/articles/poster/Sample_sizes_in_pilot_cluster_randomised_trials_from_2010-2020/21253692,2022-10-03T12:18:16,10.15131/shef.data.21253692.v1,Sample sizes in pilot cluster randomised trials     from 2010-2020,"<p>Poster presented at ICTMC 2022</p>
<p><br></p>
<p>Over the past 10 years there has been a significant increase in the number of registered and published pilot cluster-randomised controlled trials (cRCTs). However, there is minimal guidance regarding appropriate sample sizes for pilot cRCTs, despite the fact that pilot studies are often used to estimate parameters for main trials and all pilot trials should justify their choice of sample size.</p>
<p>We aimed to conduct an audit of pilot cRCTs from 2010-2020 to document typical sample size for these trials, their justification, and explore trends across time and types of trial.</p>
<p><br></p>
<p>We performed a search of PubMed and Web of Science Â databases between 2010-2020. The search terms â€œpilotâ€ or â€œfeasibilityâ€ were used, alongside specific terms to identify cRCTs.</p>
<p>From included studies we collated key information including planned and actual sample size (number of participants and clusters), number of study arms, whether and how the sample size was justified, and whether an ICC was estimated. To explore differences across trial types we also collected data regarding cluster type, therapeutic area and type of funding.</p>
<p>The literature search produced 3168 records of which 178 studies met the inclusion criteria and were analysed.</p>
<p>Almost all studies (90%) had two arms, and none had more than four. Most studies were publicly funded (76%), and clusters were predominantly healthcare related (56%), constituting primary care (12%), secondary care (17%) ,social care (16%) and healthcare professionals (11%).</p>
<p>We found a median of 4 planned clusters per arm (IQR: 3,6; range: 2,150: ) and median planned participants of 75 per arm (IQR 40,200; range:20,3000 ).Studies randomising education clusters had the largest sample size median of 175 per arm, (IQR 75,305) and those randomising health professionals (median 44 per arm, IQR: 30,96) had the smallest.</p>
<p>Most studies did not justify their choice of sample size. Where this was reported, the most common justification was to estimate parameters for a main trial, in order for it to be adequately powered. The majority did not report an ICC estimate: a key parameter for designing a main cRCT.</p>
<p><br></p>
<p>The research suggests that 4 clusters per-arm is the most commonly reported sample size for pilot cRCTs but there was a very wide range. There is little consistency in the justification for the chosen sample size. While most pilot cRCTs are intended to provide estimates of key parameters for a main trial, few reported the ICC, an important parameter in cRCT design. Future work will explore whether and when 4 clusters per-arm is an appropriate sample size.</p>",poster,['Applied statistics'],[],1,0,5,Comparison Records,63,2022-10-03T12:18:16,1
21253680,https://figshare.shef.ac.uk/articles/poster/Accounting_for_the_uncertainty_in_the_ICC_estimate_when_calculating_the_sample_size_for_cluster-randomised_trials_with_continuous_outcomes/21253680,2022-10-02T12:09:05,10.15131/shef.data.21253680.v1,Accounting for the uncertainty in the ICC estimate when  calculating the sample size for cluster-randomised trials with continuous outcomes,"<p>Poster presented at ICTMC 2022</p>
<p><br></p>
<p>Â Â </p>
<p>Calculating the sample size for cluster-randomised controlled trials (cRCTs) requires an inflation factor to account for the intra-cluster correlation coefficient (ICC), a value that quantifies the degree of dependence within clusters. Estimates of the ICC are often taken from pilot or preliminary trials and are estimated with uncertainty. This uncertainty can have a marked impact on the resulting power of the trial being designed.Â </p>
<p>We aimed to develop an approach to account for the uncertainty in the ICC estimate when calculating the sample size for a cRCT with a continuous outcome.</p>
<p><br></p>
<p>This was a methodological study using simulated data.Â </p>
<p>We developed an approach to account for the imprecision in the ICC estimate using numerical methods to integrate the sample size for a cRCT over plausible values of the ICC. This gives a sample size which is the average over all these plausible values.Â </p>
<p>We simulated 4 hypothetical scenarios which take an ICC estimate from pilot cRCTs of differing sizes. For each, we generated distributions of plausible values for the ICC estimated using Searleâ€™s, Swigerâ€™s and Fisherâ€™s methods. Finally, we calculated the sample size for a main cRCT using our integrative adjustment over the plausible ICC values provided by the three different methods. We compared these with two other common approaches.</p>
<p>A sensitivity analysis explored the impact of this approach on the main trial power in a realistic scenario.</p>
<p><br></p>
<p>In each case the main trial sample size using our integrative adjustment was greater than using the point estimate for the ICC which does not account for its imprecision. The overall sample size also depended on the number of clusters in the main trial. We found that this approach consistently preserved main trial power at 10% or more above using a simple ICC point estimate for realistic conservative scenarios.</p>
<p><br></p>
<p>The proposed method estimates the sample size for a cRCT that accounts for the imprecision in the ICC and thus can help mitigate potential power loss that can result from using an uncertain point ICC estimate. This method can be used with any means of estimating distributions of plausible values for the ICC, allowing broad applicability. Â This work has been published in Statistical Methods in Medical Research and R code for the calculation of the adjusted cRCT sample size is available.</p>",poster,['Applied statistics'],[],1,0,5,Comparison Records,67,2022-10-02T12:09:05,1
21213557,https://figshare.shef.ac.uk/articles/poster/Delivering_Value_for_Money_in_Clinical_Trials_Value-Adaptive_Designs_for_Efficient_Delivery_of_Publicly_Funded_Trials/21213557,2022-09-27T14:08:59,10.15131/shef.data.21213557.v1,Delivering Value for Money in Clinical Trials: Value-Adaptive Designs for Efficient Delivery of Publicly Funded Trials,"<p>Delivering Value for Money in Clinical Trials: Value-Adaptive Designs for Efficient Delivery of Publicly Funded TrialsÂ </p>
<p>Â ENACT Overview Poster for ICTMC 2022</p>
<p><br></p>
<p><br></p>",poster,"['Other health sciences not elsewhere classified', 'Applied statistics', 'Health economics']","[{'item_id': 21213557, 'grant_title': 'NIHR CTU Support Funding', 'funder_name': None, 'postDate': '2022-09-27T14:08:59'}]",3,1,3,Comparison Records,100,2022-09-27T14:08:59,1
21162271,https://figshare.shef.ac.uk/articles/poster/Minimum_important_difference_MID_is_crucial_in_sample_size_estimation_and_interpretation_of_trial_results/21162271,2022-09-21T19:27:41,10.15131/shef.data.21162271.v1,Minimum important difference (MID) is crucial in sample size estimation and interpretation of trial results,"<p>This is a poster presented at the 6th International Clinical Trials Methodology Conference (ICTMC 2022).</p>
<p>Â </p>
<p>It summarises work conducted to elicit minimum important differences in DEMQOL and DEMQOL-U, two dementia specific quality of life outcome measures.Â </p>
<p><br></p>
<p>Journal article: Â https://doi.org/10.1007/s11136-021-02900-7Â </p>
<p><br></p>
<p>The data was from Journeying through Dementia Trial, funded by the NIHR Health Technology Assessment Programme (project number 14/140/80).Â </p>
<p><br></p>
<p>ISRCTN17993825 on 11th October 2016Â </p>",poster,['Other biomedical and clinical sciences not elsewhere classified'],[],1,0,3,Comparison Records,78,2022-09-21T19:27:41,1
21166639,https://figshare.shef.ac.uk/articles/poster/A_review_of_statistical_analysis_of_cluster_randomised_controlled_trials_a_case_study_of_the_National_Institute_for_Health_Research_Journals_library/21166639,2022-09-20T17:05:49,10.15131/shef.data.21166639.v1,A review of statistical analysis of cluster randomised controlled trials: a case study of the National Institute for Health Research Journals library,"<p>This is a primary data created from the extracted details of the included studies. No ethical approval was required.</p>
<p><br></p>
<p>ICTMC2022</p>",poster,['Biostatistics'],[],1,0,6,Comparison Records,79,2022-09-20T17:05:49,1
21166636,https://figshare.shef.ac.uk/articles/poster/Analysis_of_cluster_randomised_controlled_trials_using_MLE_GEE_GEE2_and_QIF_an_empirical_study/21166636,2022-09-20T17:02:21,10.15131/shef.data.21166636.v1,"Analysis of cluster randomised controlled trials using MLE, GEE, GEE2 and QIF: an empirical study","<p>Four cluster trials datasets were used in this study as case studies. They are: Â PoNDER trial, Bridging the Age Gap trial , Informed Choice trial and Nourishing Start for Health (NOSH) trial. Â </p>
<p><br></p>
<p>These four case studies of cluster randomised controlled trials had number of clusters ranging from 10 to 100 and individual participants ranging from 748 to 9,207.</p>
<p><br></p>
<p>All the datasets are secondary data and completely annonymised, and cannot be traced to the participants in the original studies. Hence, no ethical approval was obtained.</p>
<p><br></p>
<p>ICTMC 2022</p>
<p><br></p>",poster,"['Biostatistics', 'Applied statistics']",[],2,0,5,Comparison Records,108,2022-09-20T17:02:21,1
21163219,https://figshare.shef.ac.uk/articles/poster/Intra-cluster_correlation_for_patient_reported_outcome_measures_in_individually_randomised_cluster_trials/21163219,2022-09-20T16:55:18,10.15131/shef.data.21163219.v1,Intra-cluster correlation for patient reported outcome measures in individually randomised cluster trials,"<p>Poster presented at the International Clinical Trials Methodology Conference (ICTMC) 2022.Â </p>
<p><br></p>
<p>Our aim was to calculate the intra-cluster correction (ICC) from a number of individually randomised trials that had a patient reported outcome measure (PROM) as an outcome and clustering in the trial design.</p>
<p><br></p>
<p>This analysis aims to inform ICC assumptions in the design of individually randomised cluster trials in the absence of trial specific outcome data.</p>
<p><br></p>
<p>Ethics approval for the secondary analysis of data was obtained through the University of Sheffield School of Health and Related Research (ScHARR) Ethics Committee (Reference: 034554).Â </p>",poster,"['Applied statistics', 'Other health sciences not elsewhere classified']","[{'item_id': 21163219, 'grant_title': 'NIHR Senior Investigator Award (NF-SI-0617-10012)', 'funder_name': None, 'postDate': '2022-09-20T16:55:18'}]",2,0,4,Comparison Records,143,2022-09-20T16:55:18,1
21107659,https://figshare.shef.ac.uk/articles/poster/Recruitment_consent_and_retention_of_participants_in_individually_randomised_controlled_trials_a_review_of_trials_published_in_the_National_Institute_for_Health_Research_Journals_Library_1997-2020_/21107659,2022-09-20T16:54:11,10.15131/shef.data.21107659.v1,"Recruitment, consent and retention of participants in individually randomised controlled trials: a review of trials published in the National Institute for Health Research Journals Library (1997-2020)","<p>Poster presented at the International Clinical Trials Methodology Conference (ICTMC) 2022.</p>
<p><br></p>
<p>The aim of this review was to describe the rates of consent, recruitment and retention in publicly funded trials published in the National Institute for Health Research (NIHR) Journals Library.Â </p>",poster,['Other health sciences not elsewhere classified'],"[{'item_id': 21107659, 'grant_title': 'NIHR Senior Investigator Award (NF-SI-0617-10012)', 'funder_name': None, 'postDate': '2022-09-20T16:54:11'}]",1,0,6,Comparison Records,141,2022-09-20T16:54:11,1
20527632,https://figshare.shef.ac.uk/articles/poster/Superiority_Equivalence_or_Non-Inferiority_Selecting_the_Appropriate_Trial_Design/20527632,2022-08-23T07:33:31,10.15131/shef.data.20527632.v1,"Superiority, Equivalence or Non-Inferiority? Selecting the Appropriate Trial Design","<p>Poster presented at ISCB Conference 2022 (Newcastle) based on the BRAINS project. Describing how to select the most appropriate trial design for RCTs.Â </p>
<p><br></p>
<p>Ethical approval from the University of Sheffieldâ€™s School of Health and Related Researchâ€™s Independent Ethics Committee (Application Reference: 024952)</p>",poster,"['Applied statistics', 'Design not elsewhere classified']","[{'item_id': 20527632, 'grant_title': 'Medical Research Council MC_PC_18018', 'funder_name': None, 'postDate': '2022-08-23T07:33:31'}]",2,0,1,Comparison Records,115,2022-08-23T07:33:31,1
