id,license,categories,tags,funders,count_references,count_files
6246443,CC BY 4.0,"['Literature', 'North American Literature', 'Middle Eastern Literature', 'Comparative Literature Studies']","['Walt Whitman, Parvin Etesami, Persian literature, American poetry']",[],0,1
17124575,CC BY 4.0,['Literature'],"['boom latinoamericano', 'Ernesto Sabato', 'El túnel', 'Latinoamérica']",[],0,1
15102378,CC BY 4.0,"['Literature', 'Middle Eastern and African History', 'Religion and Society', 'Religious Studies']","['Persian Literature', 'Iranian studies']",[],0,1
13574702,CC BY 4.0,"['Drama', 'European History (excl. British, Classical Greek and Roman)', 'Heritage and Cultural Conservation', 'Literature', 'Legal Ethics']","['family 1', 'Bondage', 'Rural life', 'urban life']","[{'id': 13574702, 'funder_name': None}]",1,1
4688584,CC BY 4.0,"['History', 'Religious Studies', 'Media Studies', 'Literature']","['Christianity', 'Gospel Tracts', 'Salvation', 'Evangelism', 'Missions', 'Ministry', 'Chaplain', 'Prison Ministry', 'Media', 'Pamphlets', 'Martin Luther', 'John Wesley', 'Pastoral Ministry', 'Practical Theology', 'Missionary Evangelist', 'Literature', 'Pentecostalism', 'Evangelical', 'Printed page', 'Evangelist', 'Church Growth', 'Writing', 'Religion', 'Religious Practice', 'Religious Studies', 'Bible', 'Scriptures', 'Communication', 'Outreach Program', 'Church History', 'Fundamentalist', 'Revival', 'Publishing', 'Christian History']",[],4,1
15087762,CC0,"['Christian Studies (incl. Biblical Studies and Church History)', 'Jewish Studies', 'Literature']","['Critical Edition', 'Book of Jeremiah', 'Jeremiah 50–51', ""Nevi'im"", 'Prophets', 'Tanakh', 'Old Testament', 'Hebrew Bible', 'Online Critical Edition']",[],0,1
14050442,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'The Time of the Hero', 'Mario Vargas Llosa']",[],1,1
19804186,CC BY 4.0,"['Literary Theory', 'Literature']","['city definitions', 'semiotics', 'Gotico-Antiqua', 'Anatomy and physiology']",[],0,1
19881610,CC BY 4.0,"['Literary Theory', 'Literature']","['Lost Stars', 'Metaphor', 'analysis music']","[{'id': 19881610, 'funder_name': None}]",1,1
13488558,CC BY 4.0,"['Literary Theory', 'Literature']","['African literatures', 'Mozambique', 'Mozambican Literature', 'Mia Couto', 'Literary Theory', 'Postcolonial theories', 'postcolonialism', 'Cultural identities', 'Portuguese identities', 'Cololial Portugal', 'Portuguese empire']",[],0,1
17425562,CC BY 4.0,['Literature'],"['Novels', 'Literature']",[],0,2
14050622,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'The Time of the Hero', 'Mario Vargas Llosa', 'Literatura peruana']",[],1,1
1431374,Apache 2.0,"['Philosophy', 'Literature']","['modernism', 'ecocriticism', 'w.b. yeats', 'd.h. lawrence', 'samuel beckett', 'philosophy of nature']",[],1,0
1281376,CC BY 4.0,"['Computational  Biology', 'Bioinformatics', 'Linguistics', 'Literature', 'Applied Computer Science']","['tokens', 'Part of Speech Tagging', 'sentences', 'composition', 'text mining', 'nouns', 'verbs', 'adjectives', 'readability', 'flesch', 'sections']",[],0,1
5684185,CC BY 4.0,"['Literature', 'History']","['DH Lawrence', 'British Literature', 'Biography', 'London', 'Publishing', 'modernity', 'modernism', 'writer']","[{'id': 5684185, 'funder_name': None}]",1,1
852973,CC BY 4.0,['Literature'],"['Jennifer Egan', 'Metafiction', 'literature', 'Fiction']",[],1,1
5765553,CC BY 4.0,['Literature'],"['Symbolism', 'J. R. R. Tolkien', 'psychology themes', 'Carl Gustav Jung', 'Fantasy']",[],1,2
811826,CC BY 4.0,"['Science Policy', 'Philosophy', 'Genetic Engineering', 'Survey Results', 'Theoretical Computer Science', 'Environmental Science', 'Software Engineering', 'Literature', 'Computer Engineering']","['Open Biodiversity Knowledge Management System', 'strategy', 'increased cooperation', 'Open Biodiversity Knowledge Management', 'Open Access', 'digitization', 'linked data', 'Semantic Web,', 'interoperability', 'legacy literature', 'funding', 'incentives']",[],1,1
19361468,CC BY 4.0,['Literature'],"['MFWs', 'MFWSs', 'Parallel lists']",[],0,3
6859733,CC BY 4.0,['Literature'],"['sastra anak', 'hc andersen', 'resepsi pembaca']",[],0,1
4765123,CC BY 4.0,"['Literature', 'Central and Eastern European Literature (incl. Russian)']","['візія', 'Осип Турянський', 'поема', 'повість', 'Перша світова війна', 'Поза межами болю', 'письменник', 'повість-поема']",[],0,1
17145752,CC BY 4.0,"['Literature', 'British and Irish Literature', 'Drama, Theatre and Performance Studies', 'Drama', 'Literary Theory']","['Irony', 'Marlowe', 'Renaissance', 'Faust']",[],0,1
936959,CC BY 4.0,"['Education', 'Literature']",['दलित विमर्श : प्रासंगिकता कल आज और कल'],[],0,1
14050412,CC BY 4.0,['Literature'],"['Cuento', 'relato', 'creación literaria']",[],1,1
6199178,CC BY 4.0,['Literature'],['paradoxul'],[],0,1
6198830,CC BY 4.0,['Literature'],['lecturi instante'],[],0,1
1325281,CC BY 4.0,"['Library and Information Studies', 'Literature']","['literature', 'academic library']",[],0,1
5379109,CC BY 4.0,['Literature'],['literature data sets'],[],0,5
92349,CC BY 4.0,['Literature'],"['data', 'open data', 'open data', 'Open data', 'Knowledge Exchange', 'e-science']",[],1,1
1294899,CC BY 4.0,"['History', 'Gender studies', 'Literature']","['історія України', 'Латиномовна література', 'Образ жінки', 'Українська література']",[],0,1
15019014,CC BY 4.0,"['Biography', 'Gender studies', 'Historical Studies not elsewhere classified', 'History', 'Literature', 'Media Studies']","['Anne Moody', 'Coming of Age in Mississippi', 'Civil Rights', 'Civil Rights Movement', 'Mississippi', 'Glen Conley II', ""Women's History"", 'Black History', ""Women's Studies"", 'African American Studies', 'American Literature', 'Race', 'Jim Crow', 'Segregation']",[],2,1
4725658,CC BY 4.0,['Literature'],"['Conte du Graal', 'French literature', 'Gerbet de Montre', 'Chilvalry', 'Female Cunning', 'Arthurian romance', 'Romance', 'Medieval', 'Old French']",[],1,1
19808689,CC BY 4.0,"['Literature', 'Literature in Spanish and Portuguese']","['Medieval time', 'literature citation index', 'history variables']",[],0,1
5615734,CC BY 4.0,"['Literature', 'Central and Eastern European Literature (incl. Russian)', 'Literary Theory']","['рецензія', 'рецензент', 'Михайло Драй-Хмара', 'Максим Багдановіч']",[],0,1
20152382,CC BY 4.0,['Literature'],"['Hemingway', 'Facts', 'American books']",[],1,2
6198833,CC BY 4.0,['Literature'],['Lecturi instante'],[],0,1
12685376,CC BY 4.0,['Literature'],"['little magazine', 'dalit literature', 'social activity', 'Dalits in India']",[],1,1
19123247,CC BY 4.0,"['Media Studies', 'Communication Technology and Digital Media Studies', 'Library and Information Studies', 'Literature', 'Musicology and Ethnomusicology', 'Cultural Theory', 'Cultural Studies not elsewhere classified']","['cultural intermediaries', 'curation', 'digital culture', 'digital fandom', 'music business', 'participatory culture', 'popular music', 'Radiohead']",[],0,1
4702867,CC BY 4.0,['Literature'],"['literary criticism', 'critical reception', 'polemic', 'difference in the evaluation', 'літературна критика', 'критична рецепція', 'полеміка', 'розбіжність оцінок']",[],1,1
5016200,CC BY 4.0,['Literature'],"['Епістолярна літературна критика', 'епістолярій', 'література', 'критика', 'автокритика', 'літературно-критична оцінка', 'лист']",[],1,1
14727693,CC BY 4.0,"['Literature in French', 'Literature', 'Comparative Literature Studies', 'Multicultural, Intercultural and Cross-cultural Studies']","['otherness', 'orientalism', 'racisme', 'alterity', 'Edward Said', 'Indochina', 'Saigon', 'Colonialism', 'Marguerite Duras', 'cultural stereotypes', 'stéréotypes', ""l'Occident"", ""l'Orient"", 'discourse orientalist', 'racism', 'taboo', 'tabou', 'altérité', 'France', 'Chine', 'Indochine']","[{'id': 14727693, 'funder_name': None}]",0,1
12738449,CC BY 4.0,['Literature'],"['Rabindranath Tagore', 'YEATS', 'Mysticism', 'Mystic poets', 'W.B.Teats']",[],1,1
1457787,CC BY 4.0,['Literature'],"['literature', 'novel', 'critique', 'public']",[],0,1
1279201,CC BY 4.0,"['Library and Information Studies', 'History', 'Literature']","['genre', 'machine learning', 'digital libraries', 'poetry', 'Fiction', 'drama', 'metadata']",[],2,14
19176287,CC BY 4.0,"['Literature', 'Epistemology']","['Filosofía', 'literatura especializada sobre', 'poesía', 'chile', 'marginality']",[],1,1
4765126,CC BY 4.0,['Literature'],"['Бондарівна', 'Іван Карпенко-Карий', 'Янка Купала', 'фольклор', 'мотив', 'персоніфікація', 'оксюморон', 'порівняння', 'градація', 'метафора', 'епітет', 'паралелізм', 'тавтологія', 'символ нескореності', 'героїчна дівчина']",[],0,1
19224435,CC BY 4.0,"['Literature', 'Literary Theory', 'Psychoanalytic Philosophy']","['Hermann Hesse', 'Sigmund Freud', 'Jacques Lacan', 'Intentional Fallacy', 'psycholinguistic Criticism', 'Carl Jung', 'DISCOURSE ANALYSIS', 'New Criticism']",[],0,1
900985,CC BY 4.0,['Literature'],['public'],[],0,1
6199106,CC BY 4.0,['Literature'],['scilogs'],[],0,1
4765354,CC BY 4.0,"['Literature', 'Translation and Interpretation Studies', 'Comparative Literature Studies', 'Central and Eastern European Literature (incl. Russian)']","['Тарас Шевченко', 'Тарас Шаўчэнка', 'українська література', 'білоруська література', 'беларуская літаратура', 'монографія', 'манаграфія', 'мастацкі экскурс', 'літературний дискурс', 'контекст', 'письменник', 'романтизм', 'мотив сирітства', 'Янка Купала', 'І.О. Денисюк', 'рецензія', 'поет', 'духовний статус', 'Якуб Колас', 'поліфонія', 'реалізм', 'поет-реаліст', 'Максім Багдановіч', 'феномен', 'Шаладонава Ж.С.']",[],1,1
8288180,CC BY 4.0,['Literature'],['literature analysis'],[],0,1
4488254,CC BY 4.0,['Literature'],"['Urban Fantasy', 'Scotland', 'Ireland', 'YA Fiction', 'Folklore', 'Mythology']",[],0,1
17124608,CC BY 4.0,['Literature'],"['Retórica', 'universidad', 'enseñanza', 'figuras retóricas', 'Academia Peruana de la Lengua']",[],0,1
17124602,CC BY 4.0,['Literature'],"['Entrevista', 'escritor', 'Perú', 'creación literaria', 'narrativa', 'editorial']",[],0,1
6849155,CC BY 4.0,"['Literature', 'Film and Television', 'Drama, Theatre and Performance Studies']","['Shakespeare', 'Film Adaptation', 'discourse analysis', 'English Drama']",[],0,0
1112429,CC BY 4.0,['Literature'],"['Indian culture, Indian civilization, the Vedas', 'निर्गुण प्रेम मार्गी सूफ़ी संत कवि, ज्ञान मार्गी संत काव्य धारा, निर्गुण प्रेम मार्गी सूफ़ी संत काव्य धारा', 'दलित विमर्श : प्रासंगिकता कल आज और कल', 'भारतीय संस्कृति और हम']",[],1,1
6199040,CC BY 4.0,['Literature'],['instant  photovideo blog'],[],0,1
14869761,CC BY 4.0,['Literature'],"['Julián del Casal', 'Identidad poética', 'Poesía']",[],1,1
17124911,CC BY 4.0,['Literature'],"['Costa Rica', 'Latinoamérica', 'lengua', 'Real Academia Española', 'Mía Gallegos Domínguez', 'academia']",[],0,1
3146080,CC BY 4.0,['Literature'],"['psychoanalysis', 'literature', 'reading', 'madness', 'deconstruction']",[],1,1
4665472,CC BY 4.0,"['Religious Studies', 'Literature', 'History']","['F.F.Bosworth', 'Pentecostalism', 'Pentecostal', 'Evangelist', 'Evangelical', 'Evangelism', 'Charismatic Movements', 'Faith Healing', 'Divine Healing', 'Word of Faith', 'Revival', 'Miracles', 'Assemblies of God', 'Christian and Missionary Alliance', 'E.W. Kenyon', 'Kenneth E. Hagin', 'Missions', 'South Africa', 'Evangelistic Campaigns', 'Life History', 'Biography', 'Profile', 'Bible', 'Scriptures', 'Church History', 'Christianity', 'Religion', 'Christ the Healer', 'Speaking in Tongues', 'Holy Spirit', 'Evidential Tongues']",[],5,1
94190,CC BY 4.0,"['Sociology', 'Philosophy', 'Literature', 'Law', 'Economics']",['politics'],[],1,1
1491431,CC BY 4.0,"['Education', 'Literature']","['Teaching English Literature in EFL context', 'Language and terature']",[],0,1
14546037,CC BY 4.0,['Literature'],"['Cronwell Jara', 'Entrevista']",[],0,1
1551970,CC BY 4.0,"['Geology', 'Physical Geography', 'Literature']","['X-ray tomography', 'tephra', 'tomography', 'X-ray', 'poetry', 'just for fun']",[],2,1
14844654,CC BY 4.0,['Literature'],['literature curation'],[],0,1
14050646,CC BY 4.0,['Literature'],"['Noticia de un secuestro', 'Literatura colombiana', 'Gabriel García Márquez']",[],1,1
5630311,CC BY 4.0,"['Literature', 'Central and Eastern European Literature (incl. Russian)', 'Literary Theory']","['лист', 'епістола', 'епістолярій', 'коментар', 'епістолярна критика', 'літературна критика', 'письменник']",[],0,1
93337,CC BY 4.0,['Literature'],"['critique', 'literature', 'public']",[],0,1
19163759,CC BY 4.0,['Literature'],"['Literatura latinoamericana', 'Poesia', 'Linguistic features']",[],0,1
13825385,CC BY 4.0,"['Business Ethics', 'Humanities and Social Sciences Curriculum and Pedagogy (excl. Economics, Business and Management)', 'Social Change', 'Economics', 'Literature', 'Multicultural, Intercultural and Cross-cultural Studies']","['Economic development', 'public finance', 'management', 'international studies', 'Tourism', 'marketing', 'Kazakh']","[{'id': 13825385, 'funder_name': None}]",1,1
95921,CC BY 4.0,"['Philosophy', 'Literature']","['critique', 'literature', 'public']",[],3,1
13491552,CC BY 4.0,['Literature'],"['Lectura', 'Literatura', 'Educación']","[{'id': 13491552, 'funder_name': None}]",1,1
14050439,CC BY 4.0,['Literature'],"['Octavio Paz', 'La estación violenta', 'Retórica', 'Poesía mexicana', 'Análisis literario', 'influencias']",[],1,1
6849140,CC BY 4.0,['Literature'],"['folktale', 'literacy', 'national character']",[],0,1
14050466,CC BY 4.0,['Literature'],"['La estación violenta', 'Poesía', 'Retórica', 'Literatura mexicana', 'Octavio Paz']",[],0,1
14050475,CC BY 4.0,['Literature'],"['Latinoamérica', 'Occidente']",[],0,1
14050595,CC BY 4.0,['Literature'],"['Retórica', 'Poesía', 'Trilce', 'César Vallejo', 'Literatura peruana']",[],1,1
14050664,CC BY 4.0,['Literature'],"['Retórica', 'Literatura peruana', 'Consejero del lobo', 'Rodolfo Hinostroza']",[],1,1
14050676,CC BY 4.0,['Literature'],"['Consejero del lobo', 'Literatura peruana', 'Retórica', 'Poesía']",[],1,1
14050679,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'The Time of the Hero', 'Literatura peruana', 'Mario Vargas Llosa']",[],1,1
14050754,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'The Time of the Hero', 'Mario Vargas Llosa']",[],1,1
14051036,CC BY 4.0,['Literature'],['Mario Vargas Llosa'],[],1,1
14518455,CC BY 4.0,"['Christian Studies (incl. Biblical Studies and Church History)', 'Epistemology', 'Hermeneutic and Critical Theory', 'Literature', 'Logic', 'Metaphysics', 'Philosophy', 'Philosophy of Religion', 'Religion Curriculum and Pedagogy', 'Religious Studies']","['methodology advances', 'Theology and Religious Studies', 'research approaches']","[{'id': 14518455, 'funder_name': None}]",1,1
17124533,CC BY 4.0,['Literature'],"['Teatro', 'Perú', 'Estudios literarios']",[],0,1
1492977,CC BY 4.0,['Literature'],"['postmodernism', 'detective fiction']",[],0,0
11726259,CC BY 4.0,['Literature'],"['metafiction', 'rewriting', 'authenticity', 'intertextuality', 'canon']",[],0,1
936960,CC BY 4.0,"['Education', 'Literature']",['भारतीय संस्कृति और हम'],[],0,1
19835914,CC BY 4.0,"['Philosophy', 'Literature']","['agnostic method', 'Humanistics', 'Literary criticism']",[],0,1
14050472,CC BY 4.0,['Literature'],['Mass media'],[],0,1
93191,CC BY 4.0,['Literature'],['public'],[],0,1
3323602,CC BY 4.0,"['Cancer', 'Cancer Cell Biology', 'Cancer Therapy (excl. Chemotherapy and Radiation Therapy)', 'Biological Engineering', 'Literature']","['STEM', 'Humanities', 'Podcast']",[],0,1
3990543,CC BY 4.0,"['History', 'Literature', 'Latin and Classical Greek Literature']","['manuscripts', 'codicology', 'palaeography', 'medieval']",[],0,2
10279763,CC BY 4.0,"['History and Philosophy of Law and Justice', 'Literature']","['Direito e literatura', 'Jorge Amado', 'Poder Constituinte', 'Metáfora', 'Linguagem']",[],0,1
769279,CC BY 4.0,"['Economics', 'Literature', 'Survey Results']","['business', 'translation', 'praktijk', 'russisch', 'bedrijf', 'nederlands', 'tolken', 'liason', 'interpreting', 'устный перевод', 'русский', 'нидерландский', 'деловой перевод', 'лиазон']",[],0,1
14050685,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'The Time of the Hero', 'Mario Vargas Llosa', 'Literatura peruana']",[],1,1
689806,CC BY 4.0,['Literature'],['germany'],[],0,1
14050496,CC BY 4.0,"['Literature', 'Human Movement and Sports Science not elsewhere classified']",['taekwondo'],[],0,1
4702879,CC BY 4.0,"['Literature', 'Central and Eastern European Literature (incl. Russian)', 'Literary Theory']","['кіноповість', 'сценарій', 'конфлікт', 'творчість', 'композиція']",[],1,1
17052797,CC BY 4.0,"['Literary Theory', 'Literature', 'Other European Literature', 'Literature in Spanish and Portuguese', 'Literary Studies not elsewhere classified']","['Poetry Study and teaching', 'Poetry', 'poesía', 'Uruguay', 'Poesía Latinoamericana', 'Poemas', 'poetry analysis', 'Literatura']",[],0,1
5378194,CC BY 4.0,"['Literature', 'Indian Literature']",['literature databases'],[],0,5
1492467,CC BY 4.0,"['History', 'Literature']",['літопис'],[],0,1
654039,CC BY 4.0,"['Geometry', 'Astrophysics', 'Sociology', 'Literature', 'Special Relativity']","['blogs', 'technology', 'cognition', 'commentary']",[],0,1
11803410,CC BY 4.0,"['Literature', 'Middle Eastern Literature', 'Comparative Literature Studies']","['Arabic Literature', 'Science Fiction', 'Time', 'Space', 'Sybgenre', 'Dystopia', 'Tawfiq al-Hakim', 'Egypt Literature']",[],1,1
13634852,CC BY 4.0,['Literature'],"['cultural revolution, dialectical thinking, lifeworld, social reproduction, struggle']",[],0,1
93100,CC BY 4.0,['Literature'],['public'],[],0,1
1434635,CC BY 4.0,['Literature'],"['novel', 'critique', 'literature', 'public']",[],0,1
5113570,CC BY 4.0,"['Media Studies', 'Literature', 'Indian Literature']","['Ecofeminism', 'Bioregions', 'American Indian literature', 'Solar Storms', ""Medusa's gaze"", ""Medusa's anxiety""]",[],1,1
4139931,CC BY 4.0,"['Higher Education', 'Literature', 'Information Systems Management', 'Library and Information Studies not elsewhere classified', 'Library and Information Studies']","['Plagiarism Prevention', 'higher education', 'indonesia', 'paraphrase', 'quotation']","[{'id': 4139931, 'funder_name': None}]",5,1
1112430,CC BY 4.0,['Literature'],"['निर्गुण प्रेम मार्गी सूफ़ी संत कवि, ज्ञान मार्गी संत काव्य धारा, निर्गुण प्रेम मार्गी सूफ़ी संत काव्य धारा']",[],1,1
1439337,CC BY 4.0,['Literature'],"['public', 'literature', 'novel', 'critique']",[],0,1
19214481,CC BY 4.0,"['Literature', 'Studies in Human Society not elsewhere classified', 'Virtual Reality and Related Simulation', 'Sociology', 'Cultural Theory', 'Social and Cultural Anthropology']","['filosofia contemporânea', 'Fenomenologie', 'antropologi', 'Estudios literarios', 'Estudios Culturales', 'Virtual Bystanders', 'neoliberal urbanism', 'Cultural Determinants']",[],0,1
13215728,CC BY 4.0,['Literature'],"['історичний роман', 'романістика', 'образ', 'козак-характерник', 'історична проза']",[],0,2
14050355,CC BY 4.0,['Literature'],"['Criminología', 'Literatura colombiana', 'Terrorismo', 'Narcotráfico', 'Noticia de un secuestro', 'Gabriel García Márquez']",[],0,1
703088,CC BY 4.0,['Literature'],"['open science', 'altmetrics']",[],1,1
13046702,CC BY 4.0,['Literature'],"['Walt Whitman', 'Iran', 'Persian', 'Translation', 'Reception']",[],0,1
157109,CC BY 4.0,"['Environmental Chemistry', 'Geometry', 'Quantum Mechanics', 'Geochemistry', 'Agricultural Engineering', 'Thermodynamics', 'Planetary Science', 'Environmental Science', 'Entropy', 'Oceanography', 'Organic Chemistry', 'Galactic Astronomy', 'Cosmology', 'Planetary Geology', 'Stellar Astronomy', 'Literature', 'Geography', 'Molecular Biology', 'Neuroscience', 'Cell Biology', 'Genetics', 'Performing Arts', 'Behavioral Neuroscience', 'Statistics', 'Probability', 'Science Policy', 'Nuclear Engineering', 'Philosophy', 'Genetic Engineering', 'Mechanical Engineering', 'Archaeology', 'History', 'Bioinformatics', 'Mental Health', 'Theoretical Computer Science', 'Applied Computer Science', 'Ecology', 'Law', 'Geophysics', 'Atmospheric Sciences', 'Microbiology', 'Medicine', 'Biochemistry', 'Biophysics', 'Geology', 'Paleontology', 'Sociology', 'Design', 'Immunology', 'Software Engineering', 'Biotechnology', 'Computer Engineering', 'Economics', 'Anthropology', 'Evolutionary Biology', 'Paleoclimatology', 'Physical Geography', 'Hydrology', 'Inorganic Chemistry', 'Education', 'Computational  Biology', 'Botany', 'Cheminformatics', 'Aerospace Engineering', 'Marine Biology', 'Developmental Biology', 'Plant Biology', 'Astrophysics', 'Biological Engineering', 'Crystallography']","['architecture', 'archival', 'Library of Life', 'preservation', 'culture', 'Existential Risk', 'ecology', 'Synthetic Biology', 'habitats', '100YSS', 'extinction', 'Cryogenics', 'Biophilic Design', 'survival', 'Seasteading', 'space', 'biodiversity', 'Long Now', 'Pattern Languages', 'foresight', 'futurism', 'future studies', 'terminator studies', 'Centre for the Study of Existential Risk', 'Ex Risk', 'Lifeboat Foundation', 'X-Prize', 'Transhumanism', 'Evo Devo', 'Arcology', 'Christopher Alexander', 'E. O. Wilson', 'Nick Bostrom', 'Robin Hanson', 'sustainability', 'Sentient Life']",[],0,1
5445607,CC BY 4.0,"['Biography', 'Literature', 'Religious Studies', 'Religion and Society', 'Studies in the Creative Arts and Writing not elsewhere classified', 'Gender studies']","['Anne Moody Street', 'Anne Moody Day', 'Anne Moody', 'Anne Moody History Project', 'Civil Rights', 'Literature', 'History', 'Race', 'Racism', 'Discrimination', 'Gender studies', 'Desegregation', 'Coming of Age in Mississippi', 'Author']",[],4,1
20010293,CC BY 4.0,"['Journalism Studies', 'Journalism and Professional Writing not elsewhere classified', 'Literature']","['periodismo', 'CRONICAS Study', 'Literature BackgroundThe objective', 'historia sociak', 'fronteras']","[{'id': 20010293, 'funder_name': 'Research Foundation - Flanders'}]",0,1
1481051,CC BY 4.0,['Literature'],"['public', 'novel', 'literature']",[],0,1
17912429,CC BY 4.0,"['Social and Cultural Anthropology', 'Anthropology', 'Literature', 'Sociology']","['book awards', 'academic books', 'monographs', 'prestige', 'recognition', 'scholarly societies', 'international research', 'social status', 'anthropology', 'sociology']",[],0,1
12458606,CC BY 4.0,"['Multicultural, Intercultural and Cross-cultural Studies', 'Literature']","['African culture, Ewe language', ', gender, identity, Mampulli language, sexuality, taboo words']","[{'id': 12458606, 'funder_name': None}]",1,1
12632651,CC BY 4.0,['Literature'],"['Literaruta', 'eros tánatos', 'realismo', 'alegoría']",[],0,1
19881676,CC BY 4.0,"['Literature', 'Literary Theory']","['paper Literature', 'films', 'character personalities']","[{'id': 19881676, 'funder_name': None}]",1,1
1492982,CC BY 4.0,['Literature'],"['Multiculturalism', 'culture studies', 'diaspora', 'Fiction']",[],0,0
20071712,CC BY 4.0,"['Literary Theory', 'Literary Studies not elsewhere classified', 'Literature', 'Other Literatures in English', 'Indonesian Literature']","['Describing feeling', 'popular song']","[{'id': 20071712, 'funder_name': None}]",0,1
14138675,CC BY 4.0,['Literature'],"['Teoría literaria', 'hegemonía', 'sur global', 'heterogeneidad', 'América Latina']",[],1,1
1418394,CC BY 4.0,"['Library and Information Studies', 'History', 'Literature']","['poetry', 'literary reception', 'predictive modeling', 'cultural change']",[],1,1
12685388,CC BY 4.0,['Literature'],"['William Faulkner', 'black american literature', 'Racism -- Philosophy']",[],1,1
19372409,CC BY 4.0,"['Literature', 'Philosophy of Mind (excl. Cognition)', 'Philosophy of Cognition', 'Neurocognitive Patterns and Neural Networks', 'Cognitive Science not elsewhere classified', 'Literary Theory', 'Literary Studies not elsewhere classified']","['Fantastic literature', 'cognitive narratology', 'Narratology', 'paralepsis', 'metalepsis', 'Michele Mari']",[],1,1
17367668,CC BY 4.0,['Literature'],"['Entrevista', 'creación literaria', 'Literatura peruana', 'biografía']",[],1,1
13217441,CC BY 4.0,['Literature'],"['поезія', 'поетика', 'образ', 'поетичний світ']",[],0,1
4210311,CC BY 4.0,"['Literature', 'Philosophy', 'Sociology']","['Arbeit und Nicht-Arbeit', 'Robert Walser', 'Rechtfertigungsordnung', 'Rechtfertigungsnarrativ', 'Literarische Moderne', 'Literaturwissenschaft und Soziologie', 'Kulturwissenschaften']",[],0,1
12635708,CC BY 4.0,['Literature'],"['Entrevista', 'futbol']",[],0,1
726123,CC BY 4.0,"['Statistics', 'Applied Physics', 'Design', 'Philosophy', 'Education', 'Literature', 'Performing Arts', 'Sociology', 'Biotechnology', 'Applied Computer Science', 'Anthropology']","['Democracy', 'digitized', 'distribution', 'openness', 'open data', 'Open Journalism', 'citizenship', 'dataflow', 'repository', 'culture', 'identity']",[],2,1
17710886,CC BY 4.0,"['Literature', 'Middle Eastern Literature']","[""السجع (As-Saja')"", 'السجع الكهان (the soothsayers or diviners)', 'القضايا (The issues)', 'القرآن (The Holy Quran)']",[],4,1
7000949,CC BY 4.0,"['Hermeneutic and Critical Theory', 'Literature']","['Short story,', 'interpretation', 'thematic analysis', 'heremeneutic']",[],0,1
6199112,CC BY 4.0,['Literature'],['Scilogs'],[],0,1
13635227,CC BY 4.0,"['Humanities and Social Sciences Curriculum and Pedagogy (excl. Economics, Business and Management)', 'Journalism Studies', 'Interactive Media', 'Fine Arts (incl. Sculpture and Painting)', 'Civil Law and Procedure', 'Constitutional Law', 'Economics, Business and Management Curriculum and Pedagogy', 'Education Assessment and Evaluation', 'Literature', 'Tourism Management', 'Business Information Management (incl. Records, Knowledge and Information Management, and Intelligence)', 'International Economics and International Finance', 'Finance', 'Public Administration', 'Public Policy', 'Public Economics- Taxation and Revenue']","['inglobe', 'inglobe 1', 'inglobe academy', 'innovation and global issues', 'inglobe congress']","[{'id': 13635227, 'funder_name': None}]",1,2
6446342,CC BY 4.0,"['Literature', 'History']",['wiesław pieńkowski'],[],0,1
4546843,CC BY 4.0,['Literature'],"['life experiences', 'fiction', 'escapism', 'Shadow — a Parable', 'Edgar Allan Poe']",[],1,1
19175867,CC BY 4.0,"['Studies in Human Society not elsewhere classified', 'Literature', 'Epistemology']","['fractality', 'Poesia', 'chile', 'dictator games', 'marginality', 'espacios urbanos']",[],0,1
12932654,CC BY 4.0,"['Gender studies', 'History', 'Literature', 'Philosophical Psychology (incl. Moral Psychology and Philosophy of Action)']","['youth', 'Adolescence']",[],0,1
14439779,CC BY 4.0,"['Comparative Religious Studies', 'Islamic Studies', 'Literature', 'Religion and Religious Studies not elsewhere classified', 'Religion and Society', 'Religious Studies', 'Studies in Eastern Religious Traditions']","['Hinduism', 'Hindi/Urdu', 'Urdu', 'Hindu-Muslim Relations', 'Religious Literatue in Urdu', 'Sources of Hinduism', 'Materials on Hinduism', 'History of the study of Religion', 'Study of Hinduism', 'Translations of the Hindu Scriptures']",[],0,1
17124938,CC BY 4.0,['Literature'],"['Docencia', 'universidad', 'Literatura española', 'España', 'Literatura', 'Miguel de Cervantes', 'El Quijote']",[],0,1
13135379,CC BY 4.0,"['Classical Greek and Roman History', 'Gender studies', 'Literature']","['Hellenistic Poetry', 'Gender studies', 'Persephone', 'Erysichthon', 'Homeric Hymns', 'Divine Feminine']","[{'id': 13135379, 'funder_name': None}]",0,1
5607835,CC BY 4.0,['Literature'],"['Comparative Literature, Iran']",[],0,1
14050502,CC BY 4.0,['Literature'],"['Globalización', 'Academia']",[],0,1
14050523,CC BY 4.0,['Literature'],['Posmodernidad'],[],0,1
14050661,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'The Time of the Hero', 'Mario Vargas Llosa', 'Literatura peruana']",[],1,1
14050670,CC BY 4.0,['Literature'],"['La ciudad y los perros', 'Mario Vargas Llosa', 'Literatura peruana', 'The Time of the Hero']",[],1,1
